stock_id,date,end_date,reason
1316,2023-08-16,2023-08-21,現金增資
1316,2023-10-13,2023-10-18,除息
1316,2024-03-22,2024-03-27,股東常會
1316,2025-01-03,2025-01-08,現金增資
1316,2025-03-14,2025-03-19,股東常會
