stock_id,date,end_date,reason
5469,2024-04-12,2024-04-17,股東常會
5469,2024-07-03,2024-07-08,除息
5469,2024-10-03,2024-10-08,減資
5469,2025-04-11,2025-04-16,股東常會
5469,2025-07-03,2025-07-08,除息
