stock_id,date,end_date,reason
3231,2023-11-22,2023-11-27,其他
3231,2024-03-22,2024-03-27,股東常會
3231,2024-06-19,2024-06-24,除息
3231,2025-03-10,2025-03-13,股東常會
3231,2025-05-27,2025-06-02,除息
