stock_id,date,end_date,reason
3036,2023-08-14,2023-08-17,除息
3036,2023-11-15,2023-11-20,現金增資
3036,2024-03-22,2024-03-27,股東常會
3036,2024-08-16,2024-08-21,除息
3036,2025-03-21,2025-03-26,股東常會
3036,2025-06-24,2025-06-27,除息
