stock_id,date,end_date,reason
2023,2023-07-20,2023-07-25,除息
2023,2024-04-12,2024-04-17,股東常會
2023,2024-07-18,2024-07-23,除息
2023,2024-08-22,2024-08-27,除權
2023,2025-04-11,2025-04-16,股東常會
