date,stock_id,transaction_type,volume,fee_rate,close,original_return_date,original_lending_period
2023-07-17,1605,議借,257,5.65,41.45,2024-01-17,184
2023-07-17,1605,議借,1121,6.5,41.45,2024-01-17,184
2023-07-18,1605,議借,186,5.65,40.65,2024-01-18,184
2023-07-18,1605,議借,115,6.0,40.65,2024-01-18,184
2023-07-18,1605,議借,3915,0.65,40.65,2024-01-18,184
2023-07-18,1605,議借,175,5.0,40.65,2024-01-18,184
2023-07-18,1605,議借,123,5.65,40.65,2024-01-18,184
2023-07-18,1605,議借,2287,0.27,40.65,2024-01-18,184
2023-07-19,1605,競價,1990,1.7,40.4,2024-01-19,184
2023-07-19,1605,議借,1,0.25,40.4,2024-01-19,184
2023-07-19,1605,議借,754,0.37,40.4,2024-01-19,184
2023-07-20,1605,議借,800,0.02,40.6,2024-01-19,183
2023-07-20,1605,議借,5000,5.0,40.6,2024-01-19,183
2023-07-21,1605,競價,48,1.5,39.9,2024-01-19,182
2023-07-21,1605,議借,2039,0.05,39.9,2024-01-19,182
2023-07-24,1605,議借,1000,5.0,39.1,2024-01-24,184
2023-07-24,1605,議借,223,0.02,39.1,2024-01-24,184
2023-07-24,1605,議借,5700,5.0,39.1,2024-01-24,184
2023-07-24,1605,議借,1800,5.0,39.1,2024-01-24,184
2023-07-26,1605,議借,9339,0.01,39.85,2024-01-26,184
2023-07-27,1605,議借,2100,2.25,40.35,2024-01-26,183
2023-07-27,1605,議借,5988,0.2,40.35,2024-01-26,183
2023-07-28,1605,議借,326,5.0,40.5,2024-01-26,182
2023-07-28,1605,議借,221,5.0,40.5,2024-01-26,182
2023-07-28,1605,議借,1258,5.0,40.5,2024-01-26,182
2023-07-28,1605,議借,6178,5.0,40.5,2024-01-26,182
2023-07-28,1605,議借,1121,0.25,40.5,2024-01-26,182
2023-07-31,1605,議借,306,3.4,40.0,2024-01-31,184
2023-07-31,1605,議借,278,3.4,40.0,2024-01-31,184
2023-07-31,1605,議借,257,3.4,40.0,2024-01-31,184
2023-07-31,1605,議借,114,3.4,40.0,2024-01-31,184
2023-08-01,1605,競價,430,1.5,40.45,2024-02-01,184
2023-08-01,1605,議借,98,2.3,40.45,2024-02-01,184
2023-08-02,1605,議借,201,0.02,41.35,2024-02-02,184
2023-08-04,1605,議借,255,0.02,38.9,2024-02-02,182
2023-08-04,1605,議借,3800,3.6,38.9,2024-02-02,182
2023-08-04,1605,議借,1000,4.0,38.9,2024-02-02,182
2023-08-07,1605,議借,1447,0.25,39.35,2024-02-07,184
2023-08-09,1605,議借,438,0.02,38.95,2024-02-09,184
2023-08-09,1605,議借,503,2.6,38.95,2024-02-09,184
2023-08-10,1605,議借,815,2.75,38.35,2024-02-09,183
2023-08-10,1605,議借,1402,2.5,38.35,2024-02-09,183
2023-08-10,1605,議借,652,2.35,38.35,2024-02-09,183
2023-08-10,1605,議借,490,2.75,38.35,2024-02-09,183
2023-08-10,1605,議借,257,2.75,38.35,2024-02-09,183
2023-08-10,1605,議借,278,2.75,38.35,2024-02-09,183
2023-08-11,1605,議借,120,2.75,38.1,2024-02-09,182
2023-08-11,1605,競價,300,2.0,38.1,2024-02-05,178
2023-08-11,1605,議借,1400,2.5,38.1,2024-02-09,182
2023-08-11,1605,議借,700,2.5,38.1,2024-02-09,182
2023-08-11,1605,競價,380,1.5,38.1,2024-02-05,178
2023-08-11,1605,議借,1100,2.5,38.1,2024-02-09,182
2023-08-11,1605,議借,100,2.5,38.1,2024-02-09,182
2023-08-14,1605,競價,500,1.0,35.7,2024-02-05,175
2023-08-14,1605,競價,80,2.0,35.7,2024-02-05,175
2023-08-15,1605,議借,3300,2.5,35.9,2024-02-15,184
2023-08-15,1605,議借,700,2.5,35.9,2024-02-15,184
2023-08-15,1605,議借,900,2.5,35.9,2024-02-15,184
2023-08-15,1605,議借,2800,2.5,35.9,2024-02-15,184
2023-08-15,1605,議借,400,2.5,35.9,2024-02-15,184
2023-08-15,1605,議借,1900,2.5,35.9,2024-02-15,184
2023-08-17,1605,議借,100,2.5,36.4,2024-02-16,183
2023-08-17,1605,議借,273,2.5,36.4,2024-02-16,183
2023-08-23,1605,議借,5593,0.21,36.05,2024-02-23,184
2023-08-24,1605,競價,60,2.5,36.25,2024-02-23,183
2023-08-24,1605,議借,498,2.5,36.25,2024-02-23,183
2023-08-24,1605,競價,75,1.0,36.25,2024-02-23,183
2023-08-25,1605,議借,657,2.9,36.35,2024-02-23,182
2023-08-28,1605,議借,394,2.9,36.4,2024-02-28,184
2023-08-29,1605,議借,760,2.9,36.65,2024-02-29,184
2023-08-29,1605,議借,5493,0.25,36.65,2024-02-29,184
2023-08-29,1605,議借,3603,0.22,36.65,2024-02-29,184
2023-08-30,1605,議借,880,3.5,36.75,2024-02-29,183
2023-08-30,1605,議借,205,2.5,36.75,2024-02-29,183
2023-08-31,1605,議借,3590,0.25,38.0,2024-02-29,182
2023-08-31,1605,議借,1122,2.0,38.0,2024-02-29,182
2023-08-31,1605,議借,266,1.75,38.0,2024-02-29,182
2023-08-31,1605,議借,2300,3.5,38.0,2024-02-29,182
2023-08-31,1605,議借,470,2.5,38.0,2024-02-29,182
2023-08-31,1605,議借,2332,1.75,38.0,2024-02-29,182
2023-08-31,1605,議借,983,3.0,38.0,2024-02-29,182
2023-08-31,1605,議借,402,1.75,38.0,2024-02-29,182
2023-09-01,1605,議借,900,4.2,37.25,2024-03-01,182
2023-09-01,1605,議借,860,4.2,37.25,2024-03-01,182
2023-09-01,1605,議借,1000,2.75,37.25,2024-03-01,182
2023-09-01,1605,議借,1487,0.4,37.25,2024-03-01,182
2023-09-01,1605,議借,154,3.5,37.65,2024-03-20,182
2023-09-04,1605,議借,3325,0.37,38.0,2024-03-04,182
2023-09-04,1605,議借,652,0.02,38.0,2024-03-04,182
2023-09-05,1605,議借,504,2.55,37.6,2024-03-05,182
2023-09-05,1605,議借,1200,1.5,37.6,2024-03-05,182
2023-09-05,1605,議借,969,2.55,37.6,2024-03-05,182
