date,stock_id,transaction_type,volume,fee_rate,close,original_return_date,original_lending_period
2023-07-18,2753,議借,10,9.0,169.5,2024-01-18,184
2023-07-26,2753,競價,1,3.0,166.5,2024-01-26,184
2023-08-07,2753,議借,50,16.0,161.0,2024-02-07,184
2023-08-08,2753,議借,50,16.0,161.0,2024-02-08,184
2023-08-14,2753,議借,20,16.0,170.5,2024-02-14,184
2023-08-15,2753,競價,3,3.0,168.0,2024-02-15,184
2023-08-31,2753,議借,164,0.57,168.5,2024-02-29,182
2023-09-15,2753,競價,4,8.0,171.0,2024-03-15,182
2023-09-26,2753,競價,1,4.0,171.5,2024-03-26,182
2023-10-05,2753,議借,19,5.75,176.5,2024-04-05,183
2023-10-06,2753,議借,124,0.37,173.5,2024-04-05,182
2023-10-11,2753,議借,7,9.0,174.5,2024-04-11,183
2023-10-12,2753,議借,21,0.05,172.5,2024-04-12,183
2023-10-19,2753,議借,100,16.0,171.5,2024-04-19,183
2023-11-10,2753,競價,6,4.0,174.0,2024-05-10,182
2023-11-20,2753,議借,23,6.0,176.0,2024-05-20,182
2023-11-20,2753,議借,213,0.29,176.0,2024-05-20,182
2023-11-23,2753,議借,115,6.5,175.0,2024-05-23,182
2023-12-19,2753,議借,150,10.0,169.5,2024-06-19,183
2023-12-29,2753,議借,46,0.57,170.5,2024-06-28,182
2024-01-10,2753,競價,18,2.5,166.5,2024-07-10,182
2024-01-15,2753,議借,12,7.15,168.0,2024-07-15,182
2024-01-17,2753,議借,39,5.75,163.0,2024-07-17,182
2024-03-08,2753,議借,29,6.55,166.0,2024-09-06,182
2024-03-11,2753,議借,3,6.95,166.0,2024-09-11,184
2024-03-12,2753,議借,10,5.5,167.0,2024-09-12,184
2024-03-12,2753,議借,2,5.5,167.0,2024-09-12,184
2024-03-13,2753,議借,50,0.02,164.5,2024-09-13,184
2024-03-18,2753,議借,109,6.17,165.0,2024-09-18,184
2024-03-18,2753,議借,20,5.65,165.0,2024-09-18,184
2024-03-20,2753,議借,3,6.55,164.5,2024-09-20,184
2024-04-02,2753,議借,7,5.5,170.5,2024-10-02,183
2024-04-02,2753,議借,2,5.5,170.5,2024-10-02,183
2024-04-08,2753,競價,1,3.0,171.0,2024-10-08,183
2024-04-15,2753,競價,30,2.0,168.5,2024-10-15,183
2024-04-19,2753,議借,19,6.15,164.5,2024-10-18,182
2024-04-23,2753,議借,3,5.25,165.5,2024-10-23,183
2024-04-24,2753,議借,20,10.5,166.0,2024-10-24,183
2024-05-15,2753,議借,25,10.2,170.5,2024-11-15,184
2024-05-23,2753,議借,6,8.0,166.5,2024-11-22,183
2024-05-23,2753,議借,50,0.41,166.5,2024-11-22,183
2024-05-27,2753,議借,102,11.0,166.5,2024-11-27,184
2024-05-30,2753,議借,19,11.0,166.5,2024-11-29,183
2024-06-04,2753,議借,10,11.0,167.5,2024-12-04,183
2024-06-05,2753,議借,1,11.0,167.0,2024-12-05,183
2024-06-11,2753,議借,57,10.0,165.5,2024-12-11,183
2024-06-12,2753,議借,53,11.0,165.5,2024-12-12,183
2024-06-28,2753,議借,43,9.9,162.5,2024-12-27,182
2024-08-06,2753,競價,14,4.5,149.0,2025-02-06,184
2024-08-09,2753,議借,11,5.5,152.0,2025-02-07,182
2024-08-09,2753,議借,39,5.5,152.0,2025-02-07,182
2024-08-09,2753,議借,2,5.5,152.0,2025-02-07,182
2024-08-15,2753,議借,22,6.15,155.5,2025-02-14,183
2024-08-30,2753,議借,115,10.5,151.0,2025-02-28,182
2024-09-18,2753,議借,19,6.45,152.0,2025-03-18,181
2024-09-23,2753,議借,13,6.5,150.5,2025-03-21,179
2024-10-07,2753,議借,18,6.45,154.0,2025-04-07,182
2024-10-08,2753,議借,1,9.0,150.5,2025-04-08,182
2024-10-16,2753,議借,6,6.5,164.5,2025-04-16,182
2024-10-16,2753,議借,100,5.5,164.5,2025-04-16,182
2024-10-16,2753,競價,2,4.5,164.5,2025-04-16,182
2024-10-17,2753,議借,50,10.85,163.0,2025-04-17,182
2024-10-21,2753,議借,192,0.05,157.5,2025-04-21,182
2024-10-21,2753,議借,138,0.41,157.5,2025-04-21,182
2024-10-23,2753,競價,86,4.0,158.0,2025-04-23,182
2024-10-23,2753,議借,37,11.0,158.0,2025-04-23,182
2024-10-29,2753,議借,87,4.5,154.0,2025-04-29,182
2024-10-30,2753,議借,25,0.41,153.0,2025-04-30,182
2024-11-04,2753,議借,41,0.05,153.0,2025-05-02,179
2024-11-08,2753,議借,43,9.8,152.0,2025-05-08,181
2024-11-08,2753,議借,106,10.7,152.0,2025-05-08,181
2024-11-11,2753,議借,14,4.5,151.5,2025-05-09,179
2024-11-11,2753,議借,11,4.5,151.5,2025-05-09,179
2024-11-13,2753,競價,20,2.0,148.0,2025-05-13,181
2024-11-26,2753,議借,23,11.65,147.5,2025-05-26,181
2024-11-28,2753,議借,167,0.37,145.5,2025-05-28,181
2024-12-13,2753,議借,142,12.0,149.0,2025-06-13,182
2024-12-17,2753,議借,21,16.0,150.0,2025-06-17,182
2025-01-03,2753,議借,116,4.0,148.5,2025-07-03,181
2025-03-03,2753,議借,190,0.41,162.0,2025-09-03,184
2025-03-03,2753,議借,118,0.01,162.0,2025-09-03,184
2025-03-10,2753,議借,104,0.3,171.0,2025-09-10,184
2025-03-14,2753,議借,214,0.88,173.0,2025-09-12,182
2025-03-17,2753,議借,115,0.37,170.5,2025-09-17,184
2025-04-01,2753,議借,119,0.01,180.0,2025-10-01,183
2025-04-08,2753,議借,213,0.88,170.0,2025-10-08,183
2025-04-09,2753,議借,210,0.53,165.5,2025-10-09,183
2025-04-15,2753,議借,185,0.37,184.0,2025-10-15,183
2025-04-17,2753,議借,254,0.88,185.0,2025-10-17,183
2025-04-17,2753,議借,90,0.02,185.0,2025-10-17,183
2025-04-21,2753,議借,192,5.11,179.0,2025-10-21,183
2025-04-24,2753,議借,158,5.13,179.0,2025-10-24,183
2025-05-06,2753,議借,208,5.16,189.0,2025-11-06,184
2025-05-15,2753,議借,150,3.0,186.5,2025-11-14,183
2025-05-15,2753,議借,179,0.37,186.5,2025-11-14,183
2025-05-27,2753,議借,268,0.88,195.5,2025-11-27,184
2025-06-04,2753,議借,205,0.41,188.0,2025-12-04,183
2025-06-09,2753,議借,24,10.5,180.0,2025-12-09,183
2025-06-11,2753,議借,242,0.05,178.0,2025-12-11,183
2025-06-13,2753,議借,18,10.5,175.5,2025-12-12,182
2025-06-20,2753,議借,70,11.55,177.5,2025-12-19,182
2025-06-23,2753,議借,45,5.0,171.5,2025-12-23,183
2025-06-26,2753,議借,1182,0.88,173.5,2025-12-26,183
2025-07-10,2753,議借,556,0.41,189.0,2026-01-09,183
2025-07-15,2753,議借,387,0.25,195.5,2026-01-15,184
2025-07-16,2753,議借,153,0.37,196.0,2026-01-16,184
2025-07-22,2753,議借,206,0.41,189.0,2026-01-22,184
2025-08-18,2753,議借,298,0.01,198.0,2026-02-18,184
2025-08-21,2753,議借,667,4.0,193.5,2026-02-20,183
2025-08-25,2753,議借,253,0.37,189.5,2026-02-25,184
2025-09-04,2753,議借,285,0.41,202.5,2026-03-04,181
2025-09-05,2753,議借,367,0.3,201.5,2026-03-05,181
2025-09-16,2753,議借,256,0.01,200.0,2026-03-16,181
