date,stock_id,transaction_type,volume,fee_rate,close,original_return_date,original_lending_period
2023-07-18,6770,議借,143,0.02,30.5,2024-01-18,184
2023-07-19,6770,議借,898,0.75,30.1,2024-01-19,184
2023-07-19,6770,議借,803,1.0,30.1,2024-01-19,184
2023-07-19,6770,議借,400,0.75,30.1,2024-01-19,184
2023-07-19,6770,議借,172,1.0,30.1,2024-01-19,184
2023-07-19,6770,議借,1000,0.75,30.1,2024-01-19,184
2023-07-20,6770,議借,930,0.5,29.8,2024-01-19,183
2023-07-20,6770,議借,500,0.25,29.8,2024-01-19,183
2023-07-21,6770,議借,360,2.0,29.55,2024-01-19,182
2023-07-21,6770,議借,1500,1.0,29.55,2024-01-19,182
2023-07-21,6770,競價,1000,0.3,29.55,2024-01-19,182
2023-07-24,6770,議借,2000,2.0,29.6,2024-01-24,184
2023-07-24,6770,議借,3000,2.0,29.6,2024-01-24,184
2023-07-25,6770,議借,5600,1.0,30.2,2024-01-25,184
2023-07-25,6770,議借,5000,1.0,30.2,2024-01-25,184
2023-07-25,6770,議借,600,2.0,30.2,2024-01-25,184
2023-07-25,6770,議借,1400,1.0,30.2,2024-01-25,184
2023-07-25,6770,議借,1168,0.05,30.2,2024-01-25,184
2023-07-26,6770,議借,1127,1.0,29.7,2024-01-26,184
2023-07-27,6770,議借,1439,1.0,30.0,2024-01-26,183
2023-07-27,6770,議借,3176,1.0,30.0,2024-01-26,183
2023-07-27,6770,議借,385,1.0,30.0,2024-01-26,183
2023-07-31,6770,議借,550,2.75,29.95,2024-01-31,184
2023-07-31,6770,議借,2700,2.0,29.95,2024-01-31,184
2023-08-01,6770,競價,6500,0.3,30.0,2024-02-01,184
2023-08-01,6770,議借,145,0.02,30.0,2024-02-01,184
2023-08-02,6770,議借,650,2.75,29.55,2024-02-02,184
2023-08-02,6770,議借,15,0.75,29.55,2024-02-02,184
2023-08-04,6770,議借,2200,1.0,29.5,2024-02-02,182
2023-08-04,6770,議借,312,0.75,29.5,2024-02-02,182
2023-08-04,6770,議借,514,0.8,29.5,2024-02-02,182
