date,stock_id,transaction_type,volume,fee_rate,close,original_return_date,original_lending_period
2023-07-17,2356,議借,101,2.0,61.3,2024-01-17,184
2023-07-17,2356,競價,50,1.0,61.3,2024-01-17,184
2023-07-17,2356,議借,100,3.5,61.3,2024-01-17,184
2023-07-17,2356,議借,160,2.0,61.3,2024-01-17,184
2023-07-17,2356,議借,139,2.0,61.3,2024-01-17,184
2023-07-17,2356,議借,1845,0.25,61.3,2024-01-17,184
2023-07-18,2356,議借,67,5.4,67.0,2024-01-19,182
2023-07-18,2356,議借,484,0.9,65.5,2024-01-18,184
2023-07-18,2356,議借,3400,0.9,65.5,2024-01-18,184
2023-07-18,2356,議借,6000,0.65,65.5,2024-01-18,184
2023-07-18,2356,議借,70,7.0,65.5,2024-01-18,184
2023-07-18,2356,議借,93,3.5,65.5,2024-01-18,184
2023-07-19,2356,議借,12000,1.0,63.6,2024-01-18,183
2023-07-19,2356,議借,500,4.5,63.6,2024-01-19,184
2023-07-19,2356,議借,319,2.0,63.6,2024-01-19,184
2023-07-19,2356,議借,4500,0.08,63.6,2024-01-19,184
2023-07-19,2356,議借,126,1.25,63.6,2024-01-19,184
2023-07-19,2356,議借,150,3.0,63.6,2024-01-19,184
2023-07-19,2356,議借,850,1.0,63.6,2024-01-18,183
2023-07-19,2356,議借,1800,2.0,63.6,2024-01-19,184
2023-07-19,2356,議借,510,2.93,63.6,2024-01-19,184
2023-07-19,2356,議借,94,4.5,63.6,2024-01-19,184
2023-07-20,2356,議借,280,4.5,62.3,2024-01-19,183
2023-07-20,2356,議借,10000,1.0,62.3,2024-01-19,183
2023-07-20,2356,議借,121,4.5,62.3,2024-01-19,183
2023-07-20,2356,議借,750,1.0,62.3,2024-01-19,183
2023-07-20,2356,議借,2277,0.02,62.3,2024-01-19,183
2023-07-20,2356,議借,403,4.0,62.3,2024-01-19,183
2023-07-20,2356,議借,200,3.5,62.3,2024-01-19,183
2023-07-20,2356,議借,350,4.5,62.3,2024-01-19,183
2023-07-20,2356,議借,90,7.75,62.3,2024-01-19,183
2023-07-20,2356,議借,95,4.5,62.3,2024-01-19,183
2023-07-20,2356,議借,300,5.0,62.3,2024-01-19,183
2023-07-20,2356,競價,1000,1.0,62.3,2024-01-19,183
2023-07-20,2356,議借,500,4.5,62.3,2024-01-19,183
2023-07-20,2356,議借,150,4.5,62.3,2024-01-19,183
2023-07-20,2356,議借,2000,1.0,62.3,2024-01-19,183
2023-07-20,2356,議借,1000,1.0,62.3,2024-01-19,183
2023-07-21,2356,議借,2300,1.52,67.0,2024-01-19,182
2023-07-21,2356,競價,1000,1.0,67.0,2024-01-19,182
2023-07-21,2356,議借,70,4.0,67.0,2024-01-19,182
2023-07-21,2356,議借,7691,0.57,67.0,2024-01-19,182
2023-07-21,2356,議借,67,5.4,67.0,2024-01-19,182
2023-07-21,2356,議借,811,3.0,67.0,2024-01-19,182
2023-07-21,2356,議借,98,3.0,67.0,2024-01-19,182
2023-07-21,2356,議借,2000,1.0,67.0,2024-01-19,182
2023-07-21,2356,議借,967,4.5,67.0,2024-01-19,182
2023-07-21,2356,議借,300,4.5,67.0,2024-01-19,182
2023-07-21,2356,議借,53,5.4,67.0,2024-01-19,182
2023-07-21,2356,議借,166,4.5,67.0,2024-01-19,182
2023-07-25,2356,議借,500,4.5,72.0,2024-01-25,184
2023-07-25,2356,議借,159,4.5,72.0,2024-01-25,184
2023-07-25,2356,議借,113,2.2,72.0,2024-01-25,184
2023-07-25,2356,議借,42,3.5,72.0,2024-01-25,184
2023-07-25,2356,議借,45,4.5,72.0,2024-01-25,184
2023-07-25,2356,議借,550,4.7,72.0,2024-01-25,184
2023-07-25,2356,議借,23,3.0,72.0,2024-01-25,184
2023-07-25,2356,議借,300,4.7,72.0,2024-01-25,184
2023-07-25,2356,議借,341,4.5,72.0,2024-01-25,184
2023-07-25,2356,議借,80,8.45,72.0,2024-01-25,184
2023-07-26,2356,議借,136,4.5,70.0,2024-01-26,184
2023-07-26,2356,議借,120,4.5,70.0,2024-01-26,184
2023-07-26,2356,議借,164,4.5,70.0,2024-01-26,184
2023-07-26,2356,議借,1200,4.5,70.0,2024-01-26,184
2023-07-26,2356,議借,1262,0.02,70.0,2024-01-26,184
2023-07-26,2356,議借,70,5.4,70.0,2024-01-26,184
2023-07-26,2356,議借,500,5.5,70.0,2024-01-26,184
2023-07-27,2356,議借,32,4.5,68.1,2024-01-26,183
2023-07-27,2356,議借,355,0.02,68.1,2024-01-26,183
2023-07-27,2356,議借,94,4.5,68.1,2024-01-26,183
2023-07-27,2356,議借,70,8.45,68.1,2024-01-26,183
2023-07-27,2356,議借,900,1.0,68.1,2024-01-26,183
2023-07-27,2356,議借,49,4.5,68.1,2024-01-26,183
2023-07-28,2356,議借,95,4.5,69.9,2024-01-26,182
2023-07-28,2356,議借,100,3.75,69.9,2024-01-26,182
2023-07-28,2356,議借,510,4.5,69.9,2024-01-26,182
2023-07-28,2356,議借,90,8.45,69.9,2024-01-26,182
2023-07-31,2356,競價,4,1.0,63.7,2024-01-31,184
2023-07-31,2356,議借,500,4.5,63.7,2024-01-31,184
2023-08-01,2356,議借,14,3.45,64.1,2024-02-01,184
2023-08-01,2356,議借,484,1.5,64.1,2024-02-01,184
2023-08-02,2356,議借,16,3.5,58.9,2024-02-02,184
2023-08-02,2356,議借,650,3.0,58.9,2024-02-02,184
2023-08-04,2356,議借,5700,0.41,58.0,2024-02-02,182
2023-08-04,2356,議借,2546,0.02,58.0,2024-02-02,182
2023-08-04,2356,議借,490,5.0,58.0,2024-02-02,182
2023-08-07,2356,議借,750,0.18,63.8,2024-02-07,184
2023-08-07,2356,議借,2440,0.01,63.8,2024-02-07,184
2023-08-07,2356,議借,50,3.5,63.8,2024-02-07,184
2023-08-07,2356,議借,5000,0.08,63.8,2024-02-07,184
2023-08-07,2356,議借,3289,0.01,63.8,2024-02-07,184
2023-08-07,2356,議借,2200,0.08,63.8,2024-02-07,184
2023-08-08,2356,議借,2713,0.05,60.9,2024-02-07,183
2023-08-08,2356,議借,400,0.1,60.9,2024-02-08,184
2023-08-08,2356,議借,550,3.0,60.9,2024-02-08,184
2023-08-08,2356,議借,66,2.0,60.9,2024-02-08,184
2023-08-09,2356,競價,200,1.0,59.5,2024-02-05,180
2023-08-09,2356,議借,4145,0.01,59.5,2024-02-09,184
2023-08-09,2356,議借,2800,0.08,59.5,2024-02-09,184
2023-08-09,2356,議借,500,2.0,59.5,2024-02-09,184
2023-08-09,2356,議借,3449,0.01,59.5,2024-02-09,184
2023-08-10,2356,議借,9479,1.5,57.5,2024-02-09,183
2023-08-10,2356,競價,250,1.5,57.5,2024-02-05,179
2023-08-10,2356,議借,521,1.5,57.5,2024-02-09,183
2023-08-10,2356,議借,500,4.5,57.5,2024-02-09,183
2023-08-11,2356,競價,2,1.5,57.5,2024-02-05,178
2023-08-11,2356,議借,55,0.03,57.5,2024-02-09,182
2023-08-11,2356,議借,765,0.05,57.5,2024-02-09,182
2023-08-11,2356,競價,100,1.0,57.5,2024-02-05,178
