date,stock_id,transaction_type,volume,fee_rate,close,original_return_date,original_lending_period
2023-08-04,6719,議借,8,11.5,239.0,2024-02-02,182
2023-08-07,6719,議借,520,0.41,236.5,2024-02-07,184
2023-08-07,6719,競價,3,3.0,236.5,2024-02-07,184
2023-08-08,6719,議借,16,11.55,228.5,2024-02-08,184
2023-08-09,6719,議借,150,10.5,224.5,2024-02-09,184
2023-08-10,6719,競價,1,3.0,223.0,2024-02-05,179
2023-08-11,6719,議借,95,9.55,221.5,2024-02-09,182
2023-08-11,6719,競價,5,2.5,221.5,2024-02-05,178
2023-08-14,6719,議借,77,11.55,217.0,2024-02-14,184
2023-08-15,6719,競價,6,6.0,212.5,2024-02-15,184
2023-08-22,6719,議借,14,9.0,210.5,2024-02-22,184
2023-08-22,6719,議借,109,9.0,210.5,2024-02-22,184
2023-08-22,6719,議借,41,9.0,210.5,2024-02-22,184
2023-08-22,6719,競價,3,3.0,210.5,2024-02-22,184
2023-08-23,6719,競價,3,3.0,213.5,2024-02-23,184
2023-08-23,6719,競價,9,6.0,213.5,2024-02-23,184
2023-08-24,6719,競價,1,3.0,213.0,2024-02-23,183
2023-08-28,6719,競價,4,3.0,216.0,2024-02-27,183
2023-08-28,6719,議借,15,8.5,216.0,2024-02-28,184
2023-08-30,6719,議借,17,7.0,221.5,2024-02-29,183
2023-08-30,6719,議借,49,7.0,221.5,2024-02-29,183
2023-08-31,6719,競價,15,3.0,222.5,2024-02-29,182
2023-09-04,6719,議借,26,11.0,236.5,2024-03-04,182
2023-09-05,6719,議借,82,11.0,237.0,2024-03-05,182
2023-09-05,6719,競價,2,3.0,237.0,2024-03-05,182
2023-09-06,6719,議借,82,11.0,238.0,2024-03-06,182
2023-09-07,6719,議借,30,9.0,236.5,2024-03-07,182
2023-09-12,6719,競價,2,3.0,249.0,2024-03-18,182
2023-09-14,6719,議借,230,9.0,240.5,2024-03-14,182
2023-09-15,6719,競價,5,3.0,249.0,2024-03-15,182
2023-09-18,6719,競價,2,3.0,249.0,2024-03-18,182
