date,stock_id,transaction_type,volume,fee_rate,close,original_return_date,original_lending_period
2023-09-05,9955,競價,2,4.0,22.55,2024-03-05,182
2023-09-05,9955,競價,5,3.5,22.55,2024-03-05,182
2023-10-03,9955,競價,7,6.0,21.35,2024-04-03,183
2023-10-26,9955,競價,1,5.0,26.45,2024-04-26,183
2023-11-10,9955,競價,2,3.0,23.55,2024-05-10,182
2024-01-03,9955,競價,5,5.0,24.3,2024-07-03,182
2024-01-19,9955,競價,1,4.0,23.05,2024-07-19,182
2024-02-16,9955,競價,3,4.0,23.5,2024-08-16,182
2024-04-03,9955,競價,1,4.0,24.9,2024-10-03,183
2024-04-18,9955,議借,93,6.25,38.0,2024-10-18,183
2024-04-19,9955,議借,68,16.0,38.5,2024-10-18,182
2024-04-19,9955,議借,5,8.0,38.5,2024-10-18,182
2024-04-23,9955,競價,20,4.0,32.0,2024-10-23,183
2024-05-07,9955,競價,5,4.0,30.8,2024-11-07,184
2024-06-07,9955,競價,1,4.0,35.1,2024-12-06,182
2024-06-11,9955,議借,132,0.02,31.65,2024-12-11,183
2024-06-25,9955,競價,1,4.0,33.2,2024-12-25,183
2024-06-26,9955,競價,33,4.0,32.75,2024-12-26,183
2024-07-01,9955,競價,1,4.0,32.0,2025-01-01,184
2024-07-15,9955,競價,1,4.0,35.5,2025-01-15,184
2024-07-19,9955,競價,2,3.0,35.25,2025-01-17,182
2024-07-19,9955,議借,90,0.02,35.25,2025-01-17,182
2024-07-23,9955,競價,1,3.0,34.1,2025-01-23,184
2024-08-23,9955,競價,2,3.0,36.7,2025-02-21,182
2024-08-23,9955,競價,200,4.5,36.7,2025-02-21,182
2024-09-10,9955,競價,10,3.0,34.55,2025-03-10,181
2024-11-08,9955,競價,1,3.0,33.35,2025-05-08,181
2024-11-14,9955,競價,5,5.0,30.45,2025-05-14,181
2024-11-20,9955,競價,5,3.0,31.5,2025-05-20,181
2024-11-20,9955,競價,10,2.0,31.5,2025-05-20,181
2024-12-18,9955,競價,1,3.0,28.1,2025-06-18,182
2025-02-03,9955,競價,4,3.5,29.7,2025-08-01,179
2025-02-07,9955,競價,1,3.5,32.85,2025-08-07,181
2025-03-05,9955,競價,1,3.5,30.5,2025-09-05,184
2025-04-09,9955,競價,5,4.0,21.5,2025-10-09,183
2025-04-11,9955,競價,4,4.0,24.9,2025-10-09,181
2025-04-17,9955,競價,10,3.5,29.15,2025-10-17,183
2025-04-28,9955,競價,4,3.5,32.15,2025-10-28,183
2025-05-06,9955,競價,2,3.5,32.25,2025-11-06,184
2025-05-06,9955,競價,5,3.0,32.25,2025-11-06,184
2025-05-08,9955,競價,5,3.0,30.9,2025-11-07,183
2025-06-24,9955,競價,13,4.0,29.3,2025-12-24,183
2025-06-30,9955,競價,1,4.0,28.3,2025-12-30,183
2025-07-21,9955,競價,7,4.0,28.5,2026-01-21,184
2025-07-24,9955,競價,1,4.0,28.35,2026-01-23,183
2025-07-29,9955,競價,5,4.0,28.2,2026-01-29,184
2025-08-07,9955,競價,1,4.0,29.0,2026-02-06,183
2025-08-20,9955,競價,1,4.0,27.25,2026-02-20,184
2025-09-09,9955,競價,7,4.0,29.8,2026-03-09,181
2025-09-23,9955,競價,4,4.0,30.25,2026-03-23,181
2025-09-24,9955,競價,1,4.0,29.75,2026-03-24,181
