date,stock_id,transaction_type,volume,fee_rate,close,original_return_date,original_lending_period
2023-07-20,3026,議借,160,2.0,98.4,2024-01-19,183
2023-07-20,3026,議借,24,2.15,98.4,2024-01-19,183
2023-07-20,3026,議借,120,2.0,98.4,2024-01-19,183
2023-07-21,3026,議借,58,3.0,98.5,2024-01-19,182
2023-08-24,3026,競價,53,2.0,94.5,2024-02-23,183
2023-08-31,3026,議借,31,2.25,98.0,2024-02-29,182
2023-09-04,3026,議借,200,2.5,99.8,2024-03-04,182
2023-10-12,3026,議借,34,3.45,96.9,2024-04-12,183
2023-10-13,3026,議借,46,3.0,97.0,2024-04-12,182
2023-10-17,3026,議借,57,2.5,96.5,2024-04-17,183
2023-10-17,3026,議借,10,2.5,96.5,2024-04-17,183
2023-10-18,3026,議借,13,2.5,93.6,2024-04-18,183
2023-11-14,3026,議借,91,2.0,95.7,2024-05-14,182
2023-11-24,3026,議借,91,3.0,98.4,2024-05-24,182
2023-12-05,3026,議借,516,3.15,99.8,2024-06-05,183
2023-12-11,3026,議借,56,3.1,98.6,2024-06-11,183
2024-02-01,3026,議借,21,0.05,94.0,2024-08-01,182
2024-04-10,3026,議借,300,2.0,97.8,2024-10-09,182
2024-04-12,3026,議借,56,2.5,97.5,2024-10-11,182
2024-05-03,3026,議借,355,2.5,97.3,2024-11-01,182
2024-05-15,3026,議借,3,2.75,97.7,2024-11-15,184
2024-06-07,3026,議借,75,3.5,98.8,2024-12-06,182
2024-06-11,3026,議借,104,2.5,98.3,2024-12-11,183
2024-06-11,3026,議借,18,2.5,98.3,2024-12-11,183
2024-06-11,3026,議借,38,2.5,98.3,2024-12-11,183
2024-06-17,3026,議借,80,3.0,99.1,2024-12-17,183
2024-06-17,3026,議借,28,3.1,99.1,2024-12-17,183
2024-06-17,3026,議借,170,3.5,99.1,2024-12-17,183
2024-06-18,3026,議借,138,3.0,99.0,2024-12-18,183
2024-06-19,3026,議借,200,2.25,98.8,2024-12-19,183
2024-06-20,3026,議借,80,3.5,98.7,2024-12-20,183
2024-07-01,3026,議借,91,2.25,93.3,2025-01-01,184
2024-07-01,3026,議借,2,2.45,93.3,2025-01-01,184
2024-07-01,3026,議借,38,2.45,93.3,2025-01-01,184
2024-07-10,3026,議借,52,3.1,92.7,2025-01-10,184
2024-08-01,3026,議借,127,0.03,90.0,2025-01-31,183
2024-08-13,3026,議借,58,3.1,89.1,2025-02-13,184
2024-08-29,3026,議借,96,3.1,90.9,2025-02-28,183
2024-09-02,3026,議借,97,2.25,91.2,2025-03-26,181
2024-09-05,3026,議借,42,3.5,87.8,2025-03-05,181
2024-09-11,3026,議借,390,0.63,87.5,2025-03-11,181
2024-09-24,3026,議借,192,2.0,90.5,2025-03-24,181
2024-09-26,3026,議借,97,2.25,91.2,2025-03-26,181
2024-09-26,3026,議借,7,2.75,91.2,2025-03-26,181
2024-09-26,3026,議借,43,2.75,91.2,2025-03-26,181
