date,stock_id,transaction_type,volume,fee_rate,close,original_return_date,original_lending_period
2023-07-18,2317,議借,1164,0.49,108.5,2024-01-19,184
2023-07-18,2317,議借,2803,0.25,112.0,2024-01-18,184
2023-07-18,2317,議借,3770,0.65,112.0,2024-01-18,184
2023-07-19,2317,議借,1164,0.49,108.5,2024-01-19,184
2023-07-20,2317,議借,2803,0.37,108.0,2024-01-19,183
2023-07-20,2317,議借,379,0.02,108.0,2024-01-19,183
2023-07-21,2317,議借,549,0.02,107.5,2024-01-19,182
2023-07-21,2317,議借,4575,0.05,107.5,2024-01-19,182
2023-07-21,2317,議借,15000,0.05,107.5,2024-01-19,182
2023-07-24,2317,議借,2657,0.41,108.0,2024-01-24,184
2023-07-24,2317,議借,2580,0.35,108.0,2024-01-24,184
2023-07-24,2317,議借,395,0.02,108.0,2024-01-24,184
2023-07-24,2317,議借,5747,0.38,108.0,2024-01-24,184
2023-07-24,2317,議借,5259,0.37,108.0,2024-01-24,184
2023-07-25,2317,議借,5896,0.38,112.0,2024-01-25,184
2023-07-25,2317,議借,1710,0.05,112.0,2024-01-25,184
2023-07-26,2317,議借,12896,0.25,111.5,2024-01-26,184
2023-07-26,2317,議借,1102,0.41,111.5,2024-01-26,184
2023-07-27,2317,競價,100,0.1,110.5,2024-01-26,183
2023-07-27,2317,競價,951,0.1,110.5,2024-01-26,183
2023-07-27,2317,議借,1095,0.05,110.5,2024-01-26,183
2023-07-31,2317,議借,568,0.05,108.5,2024-01-31,184
2023-08-01,2317,議借,216,0.25,110.5,2024-02-01,184
2023-08-01,2317,議借,425,0.02,110.5,2024-02-01,184
2023-08-02,2317,議借,592,0.02,108.0,2024-02-02,184
2023-08-04,2317,議借,389,0.02,111.0,2024-02-02,182
2023-08-04,2317,議借,1140,0.25,111.0,2024-02-02,182
2023-08-07,2317,議借,579,0.02,109.5,2024-02-07,184
2023-08-08,2317,議借,1700,0.01,110.5,2024-02-08,184
2023-08-08,2317,議借,399,0.02,110.5,2024-02-08,184
2023-08-08,2317,議借,82,0.15,110.5,2024-02-08,184
2023-08-09,2317,議借,82,0.15,110.5,2024-02-09,184
2023-08-09,2317,議借,200,0.25,110.5,2024-02-09,184
2023-08-09,2317,議借,811,0.57,110.5,2024-02-09,184
2023-08-09,2317,議借,4000,0.2,110.5,2024-02-09,184
2023-08-09,2317,議借,1400,0.2,110.5,2024-02-09,184
2023-08-10,2317,議借,200,0.22,110.0,2024-02-09,183
2023-08-10,2317,議借,686,0.02,110.0,2024-02-09,183
2023-08-11,2317,議借,514,0.05,108.5,2024-02-09,182
2023-08-11,2317,議借,182,0.02,108.5,2024-02-09,182
2023-08-15,2317,議借,103,0.02,107.0,2024-02-15,184
2023-08-16,2317,議借,380,0.05,105.5,2024-02-16,184
2023-08-16,2317,議借,444,0.02,105.5,2024-02-16,184
2023-08-17,2317,議借,327,0.02,106.5,2024-02-16,183
2023-08-17,2317,議借,1270,0.01,106.5,2024-02-16,183
2023-08-17,2317,議借,1130,0.22,106.5,2024-02-16,183
2023-08-18,2317,議借,2679,0.26,106.0,2024-02-12,184
2023-08-18,2317,議借,20,0.25,106.0,2024-02-16,182
2023-08-21,2317,議借,4400,0.25,106.0,2024-02-21,184
2023-08-21,2317,議借,155,0.35,106.0,2024-02-21,184
2023-08-21,2317,議借,2679,0.26,106.0,2024-02-21,184
2023-08-22,2317,議借,437,0.05,106.5,2024-02-22,184
2023-08-22,2317,議借,80,0.02,106.5,2024-02-22,184
2023-08-25,2317,議借,31,1.0,108.0,2024-02-23,182
2023-08-28,2317,議借,4519,0.35,108.0,2024-02-28,184
2023-08-28,2317,議借,680,0.05,108.0,2024-02-28,184
2023-08-28,2317,議借,1122,0.25,108.0,2024-02-28,184
2023-08-29,2317,議借,4391,0.38,106.0,2024-02-29,184
2023-08-30,2317,議借,289,0.57,106.0,2024-02-29,183
2023-08-31,2317,議借,598,0.57,106.5,2024-02-29,182
2023-09-01,2317,議借,376,0.05,107.5,2024-03-01,182
2023-09-01,2317,議借,284,0.57,107.5,2024-03-01,182
2023-09-04,2317,議借,1840,0.25,106.5,2024-03-04,182
2023-09-04,2317,議借,5526,0.35,106.5,2024-03-04,182
2023-09-05,2317,議借,4000,0.02,107.0,2024-03-05,182
2023-09-05,2317,議借,501,0.25,107.0,2024-03-05,182
2023-09-05,2317,議借,2324,0.02,107.0,2024-03-05,182
2023-09-05,2317,議借,404,0.25,107.0,2024-03-05,182
2023-09-06,2317,議借,1100,0.02,106.0,2024-03-06,182
2023-09-06,2317,議借,1800,0.57,106.0,2024-03-06,182
2023-09-06,2317,議借,2000,0.01,106.0,2024-03-06,182
2023-09-06,2317,議借,4204,0.25,106.0,2024-03-06,182
2023-09-08,2317,議借,3356,0.4,106.0,2024-03-08,182
2023-09-11,2317,議借,4200,0.01,105.0,2024-03-11,182
2023-09-12,2317,議借,220,0.02,107.5,2024-03-12,182
2023-09-13,2317,議借,226,4.0,106.0,2024-03-13,182
2023-09-13,2317,議借,300,0.25,106.0,2024-03-13,182
2023-09-13,2317,議借,220,0.02,106.0,2024-03-13,182
2023-09-13,2317,議借,2385,6.15,106.0,2024-03-13,182
2023-09-14,2317,議借,1635,0.02,106.5,2024-03-14,182
2023-09-14,2317,議借,702,0.02,106.5,2024-03-14,182
2023-09-14,2317,議借,3300,0.35,106.5,2024-03-14,182
2023-09-15,2317,議借,475,0.02,106.0,2024-03-15,182
2023-09-18,2317,議借,1300,0.02,106.5,2024-03-18,182
2023-09-19,2317,議借,617,0.4,106.5,2024-03-19,182
2023-09-21,2317,議借,259,0.4,105.0,2024-03-21,182
2023-09-21,2317,議借,2733,0.53,105.0,2024-03-21,182
2023-09-22,2317,議借,5000,0.01,105.0,2024-03-22,182
2023-09-22,2317,議借,1068,0.22,105.0,2024-03-22,182
2023-09-25,2317,議借,3697,0.25,105.5,2024-03-25,182
2023-09-26,2317,議借,16910,0.53,104.0,2024-03-26,182
2023-09-26,2317,議借,1669,0.57,104.0,2024-03-26,182
2023-09-27,2317,議借,112,0.25,104.0,2024-03-27,182
2023-09-27,2317,議借,300,0.03,104.0,2024-03-27,182
2023-09-27,2317,議借,723,0.4,104.0,2024-03-27,182
2023-09-27,2317,議借,1996,0.28,104.0,2024-03-27,182
2023-09-28,2317,議借,3779,0.57,104.0,2024-03-28,182
2023-10-02,2317,議借,136,0.35,104.5,2024-04-02,183
2023-10-03,2317,議借,350,0.57,104.0,2024-04-03,183
2023-10-05,2317,議借,1342,0.35,103.5,2024-04-05,183
2023-10-05,2317,議借,4292,0.25,103.5,2024-04-05,183
2023-10-11,2317,議借,5000,0.25,106.0,2024-04-11,183
2023-10-11,2317,議借,1080,0.25,106.0,2024-04-11,183
2023-10-12,2317,議借,1792,0.37,107.0,2024-04-12,183
2023-10-13,2317,議借,1254,0.38,107.5,2024-04-12,182
2023-10-16,2317,議借,1300,0.57,107.0,2024-04-16,183
2023-10-16,2317,議借,61,0.25,107.0,2024-04-16,183
2023-10-17,2317,議借,2400,6.03,106.5,2024-04-17,183
2023-10-17,2317,議借,2974,0.25,106.5,2024-04-17,183
2023-10-17,2317,議借,601,0.25,106.5,2024-04-17,183
2023-10-17,2317,議借,4055,0.41,106.5,2024-04-17,183
2023-10-17,2317,議借,900,0.57,106.5,2024-04-17,183
2023-10-17,2317,議借,183,0.15,106.5,2024-04-17,183
2023-10-17,2317,議借,2000,0.53,106.5,2024-04-17,183
2023-10-18,2317,議借,2713,0.02,105.5,2024-04-18,183
2023-10-18,2317,議借,2272,0.25,105.5,2024-04-18,183
2023-10-18,2317,議借,1128,0.25,105.5,2024-04-18,183
2023-10-19,2317,議借,3368,0.3,103.5,2024-04-19,183
2023-10-19,2317,議借,3800,0.57,103.5,2024-04-19,183
2023-10-19,2317,議借,1102,0.25,103.5,2024-04-19,183
2023-10-20,2317,議借,80,0.25,103.5,2024-04-19,182
2023-10-20,2317,議借,310,0.35,103.5,2024-04-19,182
2023-10-23,2317,議借,662,0.25,100.5,2024-04-23,183
2023-10-23,2317,議借,3914,0.41,100.5,2024-04-23,183
2023-10-23,2317,議借,493,0.35,100.5,2024-04-23,183
2023-10-24,2317,議借,977,0.25,98.3,2024-04-24,183
2023-10-24,2317,議借,181,0.25,98.3,2024-04-24,183
2023-10-24,2317,議借,416,0.35,98.3,2024-04-24,183
2023-10-25,2317,議借,1106,0.35,99.0,2024-04-25,183
2023-10-26,2317,議借,2835,0.41,98.5,2024-04-26,183
2023-10-26,2317,議借,66,0.25,98.5,2024-04-26,183
2023-10-27,2317,議借,1695,0.3,98.2,2024-04-26,182
2023-10-30,2317,議借,1382,0.35,94.5,2024-04-30,183
2023-10-30,2317,議借,412,0.05,94.5,2024-04-30,183
2023-10-30,2317,議借,1017,0.25,94.5,2024-04-30,183
2023-10-30,2317,議借,116,0.35,94.5,2024-04-30,183
2023-10-30,2317,議借,2777,0.25,94.5,2024-04-30,183
2023-10-31,2317,議借,2000,0.35,96.5,2024-04-30,182
2023-10-31,2317,議借,1200,0.57,96.5,2024-04-30,182
2023-10-31,2317,議借,56,0.35,96.5,2024-04-30,182
2023-11-01,2317,議借,1579,0.57,95.6,2024-04-30,181
2023-11-01,2317,議借,2137,6.03,95.6,2024-04-30,181
2023-11-01,2317,議借,65,0.25,95.6,2024-04-30,181
2023-11-01,2317,議借,1574,0.53,95.6,2024-04-30,181
2023-11-01,2317,議借,1482,0.37,95.6,2024-04-30,181
2023-11-01,2317,議借,2016,0.01,95.6,2024-04-30,181
2023-11-02,2317,議借,500,0.57,97.0,2024-05-02,182
2023-11-02,2317,議借,1009,0.35,97.0,2024-05-02,182
2023-11-02,2317,議借,38,0.25,97.0,2024-05-02,182
2023-11-03,2317,議借,747,4.0,95.8,2024-05-03,182
2023-11-03,2317,議借,738,0.3,95.8,2024-05-03,182
2023-11-03,2317,議借,54,0.25,95.8,2024-05-03,182
2023-11-06,2317,議借,7000,15.0,96.4,2024-05-06,182
2023-11-06,2317,議借,50,0.15,96.4,2024-05-06,182
2023-11-06,2317,議借,1088,0.02,96.4,2024-05-06,182
2023-11-06,2317,議借,66,0.25,96.4,2024-05-06,182
2023-11-07,2317,議借,573,0.05,96.1,2024-05-07,182
2023-11-07,2317,議借,1204,0.57,96.1,2024-05-07,182
2023-11-08,2317,議借,652,0.02,97.0,2024-05-08,182
2023-11-08,2317,議借,449,0.57,97.0,2024-05-08,182
2023-11-08,2317,議借,106,0.25,97.0,2024-05-08,182
2023-11-09,2317,議借,560,0.38,97.9,2024-05-09,182
2023-11-10,2317,議借,442,0.05,97.2,2024-05-10,182
2023-11-10,2317,議借,6652,0.38,97.2,2024-05-10,182
2023-11-10,2317,議借,83,0.25,97.2,2024-05-10,182
2023-11-13,2317,議借,2700,0.53,97.7,2024-05-13,182
2023-11-13,2317,議借,500,0.57,97.7,2024-05-13,182
2023-11-13,2317,議借,6241,0.02,97.7,2024-05-13,182
2023-11-14,2317,議借,628,0.02,100.0,2024-05-14,182
2023-11-14,2317,議借,5994,6.07,100.0,2024-05-14,182
2023-11-14,2317,議借,52,0.5,100.0,2024-05-14,182
2023-11-15,2317,議借,242,0.22,100.5,2024-05-15,182
2023-11-15,2317,議借,84,0.35,100.5,2024-05-15,182
