date,stock_id,transaction_type,volume,fee_rate,close,original_return_date,original_lending_period
2023-07-17,8046,議借,184,0.25,262.5,2024-01-17,184
2023-07-18,8046,議借,137,0.65,275.5,2024-01-18,184
2023-07-19,8046,議借,13,6.5,266.5,2024-01-19,184
2023-07-19,8046,議借,800,6.0,266.5,2024-01-19,184
2023-07-20,8046,議借,54,6.5,267.0,2024-01-19,183
2023-07-20,8046,議借,2987,5.91,267.0,2024-01-19,183
2023-07-20,8046,議借,23,6.5,267.0,2024-01-19,183
2023-07-20,8046,議借,64,6.5,267.0,2024-01-19,183
2023-07-20,8046,議借,335,0.05,267.0,2024-01-19,183
2023-07-21,8046,競價,100,6.0,258.0,2024-01-19,182
2023-07-24,8046,議借,285,7.0,261.5,2024-01-24,184
2023-07-24,8046,競價,120,4.0,261.5,2024-01-24,184
2023-07-24,8046,議借,80,0.02,261.5,2024-01-24,184
2023-07-24,8046,議借,182,0.05,261.5,2024-01-24,184
2023-07-25,8046,議借,362,7.0,258.0,2024-01-25,184
2023-07-25,8046,議借,284,7.0,258.0,2024-01-25,184
2023-07-25,8046,競價,5,3.0,258.0,2024-01-25,184
2023-07-25,8046,競價,2,4.0,258.0,2024-01-25,184
2023-07-25,8046,議借,197,7.0,258.0,2024-01-25,184
2023-07-25,8046,議借,86,6.5,258.0,2024-01-25,184
2023-07-25,8046,議借,157,7.0,258.0,2024-01-25,184
2023-07-25,8046,議借,30,6.5,258.0,2024-01-25,184
2023-07-26,8046,競價,30,4.0,250.0,2024-01-26,183
2023-07-26,8046,議借,500,7.5,254.5,2024-01-26,184
2023-07-26,8046,議借,83,7.0,254.5,2024-01-26,184
2023-07-26,8046,議借,23,6.5,254.5,2024-01-26,184
2023-07-26,8046,議借,10,7.75,254.5,2024-01-26,184
2023-07-26,8046,議借,234,7.0,254.5,2024-01-26,184
2023-07-26,8046,議借,119,7.0,254.5,2024-01-26,184
2023-07-26,8046,競價,12,5.0,254.5,2024-01-26,184
2023-07-27,8046,議借,40,0.03,250.0,2024-01-26,183
2023-07-27,8046,競價,30,4.0,250.0,2024-01-26,183
2023-07-27,8046,競價,36,5.0,250.0,2024-01-26,183
2023-07-28,8046,議借,228,6.0,254.5,2024-01-26,182
2023-07-28,8046,議借,63,6.0,254.5,2024-01-26,182
2023-07-28,8046,議借,66,6.0,254.5,2024-01-26,182
2023-07-28,8046,議借,71,6.0,254.5,2024-01-26,182
2023-07-28,8046,議借,13,6.5,254.5,2024-01-26,182
2023-07-28,8046,議借,110,8.0,254.5,2024-01-26,182
2023-07-28,8046,議借,272,6.0,254.5,2024-01-26,182
2023-07-31,8046,議借,240,7.75,248.0,2024-01-31,184
2023-07-31,8046,議借,230,7.75,248.0,2024-01-31,184
2023-07-31,8046,議借,142,0.02,248.0,2024-01-31,184
2023-08-01,8046,議借,127,0.03,249.5,2024-02-01,184
2023-08-01,8046,議借,50,7.0,249.5,2024-02-01,184
2023-08-01,8046,議借,13,7.0,249.5,2024-02-01,184
2023-08-02,8046,議借,133,5.5,251.5,2024-02-02,184
2023-08-02,8046,競價,37,4.0,251.5,2024-02-02,184
2023-08-02,8046,議借,200,8.0,251.5,2024-02-02,184
2023-08-02,8046,議借,150,7.0,251.5,2024-02-02,184
2023-08-04,8046,競價,140,3.5,252.5,2024-02-02,182
2023-08-04,8046,議借,30,0.02,252.5,2024-02-02,182
2023-08-04,8046,議借,100,4.0,252.5,2024-02-02,182
2023-08-08,8046,議借,538,8.0,245.0,2024-02-08,184
2023-08-08,8046,競價,28,4.0,245.0,2024-02-05,181
2023-08-08,8046,議借,71,7.0,245.0,2024-02-08,184
2023-08-09,8046,競價,5,4.0,247.0,2024-02-07,182
2023-08-09,8046,議借,150,0.22,247.0,2024-02-09,184
2023-08-10,8046,議借,287,0.25,238.5,2024-02-09,183
2023-08-10,8046,議借,28,6.5,238.5,2024-02-09,183
2023-08-11,8046,議借,33,8.5,238.5,2024-02-09,182
2023-08-12,8046,議借,89,6.55,241.5,2024-02-29,182
2023-08-14,8046,議借,75,8.5,232.0,2024-02-14,184
2023-08-14,8046,議借,364,7.0,232.0,2024-02-14,184
2023-08-14,8046,競價,20,2.5,232.0,2024-02-05,175
2023-08-15,8046,議借,9,6.6,236.5,2024-02-15,184
2023-08-15,8046,議借,50,8.5,236.5,2024-02-15,184
2023-08-15,8046,議借,63,6.5,236.5,2024-02-15,184
2023-08-15,8046,競價,63,5.0,236.5,2024-02-15,184
2023-08-16,8046,議借,75,8.5,236.0,2024-02-16,184
2023-08-16,8046,競價,21,5.0,236.0,2024-02-16,184
2023-08-16,8046,競價,67,2.5,236.0,2024-02-16,184
2023-08-17,8046,議借,140,6.5,236.5,2024-02-16,183
2023-08-17,8046,議借,70,7.0,236.5,2024-02-16,183
2023-08-17,8046,議借,57,0.02,236.5,2024-02-16,183
2023-08-18,8046,議借,13,6.0,231.0,2024-02-23,182
2023-08-18,8046,議借,85,7.0,231.0,2024-02-16,182
2023-08-18,8046,議借,160,0.41,231.0,2024-02-16,182
2023-08-18,8046,議借,22,5.85,231.0,2024-02-16,182
2023-08-21,8046,議借,386,0.37,228.0,2024-02-21,184
2023-08-21,8046,議借,100,6.4,228.0,2024-02-21,184
2023-08-22,8046,競價,11,5.0,229.5,2024-02-22,184
2023-08-22,8046,議借,16,7.0,229.5,2024-02-22,184
2023-08-22,8046,議借,50,8.75,229.5,2024-02-22,184
2023-08-22,8046,競價,100,3.5,229.5,2024-02-22,184
2023-08-22,8046,議借,73,0.02,229.5,2024-02-22,184
2023-08-23,8046,議借,21,7.0,230.5,2024-02-23,184
2023-08-24,8046,議借,13,6.25,239.5,2024-02-23,183
2023-08-24,8046,議借,40,8.5,239.5,2024-02-23,183
2023-08-24,8046,議借,225,8.0,239.5,2024-02-23,183
2023-08-25,8046,議借,52,8.5,231.0,2024-02-23,182
2023-08-25,8046,議借,157,0.25,231.0,2024-02-23,182
2023-08-25,8046,議借,13,6.0,231.0,2024-02-23,182
2023-08-25,8046,競價,127,3.5,231.0,2024-02-23,182
2023-08-25,8046,議借,49,6.4,231.0,2024-02-23,182
2023-08-25,8046,競價,7,5.0,231.0,2024-02-23,182
2023-08-29,8046,議借,791,6.0,244.0,2024-02-29,184
2023-08-29,8046,議借,24,6.0,244.0,2024-02-29,184
2023-08-29,8046,競價,32,2.5,244.0,2024-02-29,184
2023-08-30,8046,議借,87,8.5,243.0,2024-02-29,183
2023-08-30,8046,競價,44,5.0,243.0,2024-02-29,183
2023-08-30,8046,競價,15,2.0,243.0,2024-02-29,183
2023-08-31,8046,議借,72,6.4,241.5,2024-02-29,182
2023-08-31,8046,議借,200,6.0,241.5,2024-02-29,182
2023-08-31,8046,議借,89,6.55,241.5,2024-02-29,182
2023-08-31,8046,議借,133,0.4,241.5,2024-02-29,182
2023-09-01,8046,議借,650,7.0,243.0,2024-03-01,182
2023-09-01,8046,議借,21,6.55,243.0,2024-03-01,182
2023-09-01,8046,議借,200,7.0,243.0,2024-03-01,182
2023-09-04,8046,議借,113,0.02,250.0,2024-03-04,182
2023-09-04,8046,議借,80,8.75,250.0,2024-03-04,182
2023-09-07,8046,議借,1,6.0,250.0,2024-03-07,182
2023-09-07,8046,議借,69,0.02,250.0,2024-03-07,182
2023-09-07,8046,議借,2,6.0,250.0,2024-03-07,182
2023-09-08,8046,競價,5,2.0,249.0,2024-03-08,182
2023-09-11,8046,議借,26,8.5,251.0,2024-03-11,182
2023-09-12,8046,競價,1,2.0,260.5,2024-03-12,182
2023-09-12,8046,議借,17,0.02,260.5,2024-03-12,182
2023-09-12,8046,議借,790,0.25,260.5,2024-03-12,182
2023-09-13,8046,議借,650,7.5,257.5,2024-03-13,182
2023-09-14,8046,議借,34,5.5,259.0,2024-03-14,182
2023-09-14,8046,議借,172,5.5,259.0,2024-03-14,182
2023-09-14,8046,議借,31,5.5,259.0,2024-03-14,182
2023-09-14,8046,議借,257,0.02,259.0,2024-03-14,182
2023-09-14,8046,議借,1,6.0,259.0,2024-03-14,182
2023-09-14,8046,議借,13,5.5,259.0,2024-03-14,182
2023-09-15,8046,議借,31,6.5,272.0,2024-03-15,182
2023-09-15,8046,議借,149,0.02,272.0,2024-03-15,182
2023-09-18,8046,競價,50,4.0,267.0,2024-03-22,182
2023-09-19,8046,議借,156,0.25,271.0,2024-03-19,182
2023-09-19,8046,議借,206,0.02,271.0,2024-03-19,182
2023-09-19,8046,議借,66,8.5,271.0,2024-03-19,182
2023-09-19,8046,議借,100,4.5,271.0,2024-03-19,182
2023-09-20,8046,議借,70,8.5,260.5,2024-03-20,182
2023-09-20,8046,議借,102,0.41,260.5,2024-03-20,182
2023-09-21,8046,競價,4,3.0,263.5,2024-03-21,182
2023-09-21,8046,競價,9,3.0,263.5,2024-03-21,182
2023-09-21,8046,議借,2046,0.26,263.5,2024-03-21,182
2023-09-21,8046,議借,45,8.5,263.5,2024-03-21,182
2023-09-22,8046,議借,230,0.41,267.0,2024-03-22,182
2023-09-22,8046,競價,20,3.0,267.0,2024-03-22,182
2023-09-22,8046,競價,50,4.0,267.0,2024-03-22,182
2023-09-22,8046,議借,70,8.5,267.0,2024-03-22,182
2023-09-22,8046,議借,13,4.75,267.0,2024-03-22,182
2023-09-22,8046,議借,75,6.0,267.0,2024-03-22,182
2023-09-25,8046,競價,1,4.0,269.0,2024-03-25,182
2023-09-25,8046,議借,309,0.02,269.0,2024-03-25,182
2023-09-25,8046,議借,140,5.0,269.0,2024-03-25,182
2023-09-26,8046,議借,13,8.75,263.0,2024-03-26,182
2023-09-26,8046,議借,50,0.22,263.0,2024-03-26,182
2023-09-27,8046,議借,291,5.0,265.0,2024-03-27,182
2023-09-27,8046,議借,52,0.03,265.0,2024-03-27,182
2023-09-27,8046,議借,5,6.0,265.0,2024-03-27,182
2023-09-27,8046,議借,42,7.0,265.0,2024-03-27,182
2023-09-27,8046,競價,4,4.0,265.0,2024-03-27,182
2023-09-27,8046,議借,89,5.0,265.0,2024-03-27,182
2023-09-27,8046,競價,20,4.0,265.0,2024-03-27,182
2023-09-27,8046,議借,16,6.0,265.0,2024-03-27,182
2023-09-27,8046,議借,65,6.0,265.0,2024-03-27,182
2023-09-27,8046,競價,10,4.0,265.0,2024-03-27,182
2023-09-28,8046,議借,4,6.0,266.5,2024-03-28,182
2023-09-28,8046,競價,1,4.0,266.5,2024-03-28,182
2023-10-02,8046,議借,500,2.5,267.5,2024-04-01,182
2023-10-02,8046,議借,54,5.5,267.5,2024-04-02,183
2023-10-02,8046,議借,75,7.0,229.0,2024-04-26,183
2023-10-03,8046,競價,1,4.5,262.0,2024-04-03,183
2023-10-03,8046,議借,152,0.25,262.0,2024-04-03,183
2023-10-03,8046,議借,81,8.5,262.0,2024-04-03,183
2023-10-04,8046,議借,250,2.5,264.0,2024-04-03,182
2023-10-04,8046,議借,290,2.5,264.0,2024-04-03,182
2023-10-04,8046,議借,201,0.25,264.0,2024-04-04,183
2023-10-05,8046,議借,19,5.5,260.5,2024-04-05,183
2023-10-05,8046,議借,250,2.5,260.5,2024-04-03,181
2023-10-06,8046,議借,134,0.25,251.5,2024-04-05,182
2023-10-06,8046,競價,10,3.0,251.5,2024-04-03,180
2023-10-06,8046,競價,1,4.0,251.5,2024-04-03,180
2023-10-06,8046,競價,7,4.0,251.5,2024-04-03,180
2023-10-06,8046,議借,272,0.41,251.5,2024-04-05,182
2023-10-11,8046,競價,10,3.5,260.0,2024-04-11,183
2023-10-11,8046,議借,100,0.25,260.0,2024-04-11,183
2023-10-11,8046,議借,200,3.0,260.0,2024-04-11,183
2023-10-13,8046,競價,1,3.5,257.0,2024-04-12,182
2023-10-13,8046,競價,10,3.5,257.0,2024-04-12,182
2023-10-16,8046,議借,90,7.0,253.0,2024-04-16,183
2023-10-17,8046,競價,4,3.5,255.5,2024-04-17,183
2023-10-17,8046,議借,100,4.0,255.5,2024-04-17,183
2023-10-17,8046,議借,102,5.0,255.5,2024-04-17,183
2023-10-17,8046,議借,275,0.4,255.5,2024-04-17,183
2023-10-18,8046,競價,1,3.5,250.5,2024-04-18,183
2023-10-18,8046,議借,172,0.02,250.5,2024-04-18,183
2023-10-18,8046,議借,10,5.45,250.5,2024-04-18,183
2023-10-18,8046,議借,200,6.5,250.5,2024-04-18,183
2023-10-18,8046,議借,50,6.5,250.5,2024-04-18,183
2023-10-18,8046,議借,72,0.05,237.0,2024-04-23,183
2023-10-19,8046,競價,7,3.5,242.5,2024-04-19,183
2023-10-19,8046,議借,324,0.25,242.5,2024-04-19,183
2023-10-19,8046,議借,63,7.0,242.5,2024-04-19,183
2023-10-20,8046,競價,10,3.0,239.5,2024-04-19,182
2023-10-20,8046,議借,22,7.0,239.5,2024-04-19,182
2023-10-20,8046,議借,60,7.0,239.5,2024-04-19,182
2023-10-23,8046,競價,1,3.5,237.0,2024-04-23,183
2023-10-23,8046,議借,72,0.05,237.0,2024-04-23,183
2023-10-24,8046,議借,230,6.0,238.0,2024-04-24,183
2023-10-24,8046,議借,39,5.5,238.0,2024-04-24,183
2023-10-24,8046,議借,111,5.5,238.0,2024-04-24,183
2023-10-24,8046,議借,345,5.5,238.0,2024-04-24,183
2023-10-24,8046,議借,120,6.0,238.0,2024-04-24,183
2023-10-24,8046,議借,470,5.5,238.0,2024-04-24,183
2023-10-24,8046,議借,100,5.5,238.0,2024-04-24,183
2023-10-24,8046,競價,3,3.5,238.0,2024-04-24,183
2023-10-24,8046,議借,250,8.0,238.0,2024-04-24,183
2023-10-24,8046,議借,151,5.5,238.0,2024-04-24,183
2023-10-24,8046,議借,289,5.5,238.0,2024-04-24,183
2023-10-24,8046,議借,300,3.0,238.0,2024-04-23,182
2023-10-25,8046,議借,432,0.25,238.0,2024-04-25,183
2023-10-25,8046,議借,127,6.0,238.0,2024-04-25,183
2023-10-25,8046,議借,473,6.0,238.0,2024-04-25,183
2023-10-25,8046,議借,135,0.03,238.0,2024-04-25,183
2023-10-25,8046,議借,150,3.0,238.0,2024-04-24,182
2023-10-25,8046,議借,53,6.0,229.0,2024-04-26,183
2023-10-26,8046,競價,4,3.5,229.0,2024-04-26,183
2023-10-26,8046,議借,10,6.5,229.0,2024-04-26,183
2023-10-26,8046,議借,40,6.5,229.0,2024-04-26,183
2023-10-26,8046,議借,53,6.0,229.0,2024-04-26,183
2023-10-26,8046,議借,75,7.0,229.0,2024-04-26,183
2023-10-26,8046,議借,1000,3.0,229.0,2024-04-25,182
2023-10-26,8046,競價,100,3.5,229.0,2024-04-26,183
2023-10-26,8046,議借,20,6.5,229.0,2024-04-26,183
2023-10-27,8046,議借,75,9.0,233.5,2024-04-26,182
2023-10-27,8046,競價,33,1.0,233.5,2024-04-26,182
2023-10-27,8046,議借,500,3.0,233.5,2024-04-26,182
2023-10-27,8046,議借,350,3.0,233.5,2024-04-26,182
