date,stock_id,transaction_type,volume,fee_rate,close,original_return_date,original_lending_period
2023-07-19,2812,議借,400,0.6,15.0,2024-01-19,184
2023-07-20,2812,議借,2466,0.25,14.95,2024-01-19,183
2023-07-31,2812,議借,4212,0.57,14.9,2024-01-31,184
2023-08-22,2812,議借,2338,0.57,14.65,2024-02-22,184
2023-08-28,2812,議借,859,0.29,14.7,2024-02-28,184
2023-09-11,2812,議借,654,0.35,14.8,2024-03-11,182
2023-09-19,2812,議借,100,0.25,14.85,2024-03-19,182
2023-09-21,2812,議借,251,0.5,14.75,2024-03-21,182
2023-09-22,2812,議借,7081,6.16,14.75,2024-03-22,182
2023-09-22,2812,議借,454,0.35,14.75,2024-03-22,182
2023-09-26,2812,議借,300,0.35,14.7,2024-03-26,182
2023-10-06,2812,議借,373,0.35,14.75,2024-04-05,182
2023-10-18,2812,議借,3479,2.5,14.9,2024-04-18,183
2023-10-20,2812,議借,503,0.35,14.85,2024-04-19,182
2023-10-24,2812,議借,1700,0.25,14.75,2024-04-24,183
2023-10-31,2812,議借,140,0.25,14.7,2024-04-30,182
2023-11-17,2812,議借,218,0.35,15.35,2024-05-17,182
2023-11-20,2812,議借,2163,0.29,15.4,2024-05-20,182
2023-11-21,2812,議借,31,0.25,15.45,2024-05-21,182
2023-11-23,2812,議借,2,0.2,15.7,2024-05-23,182
2023-11-24,2812,議借,1620,0.31,15.6,2024-05-24,182
2023-11-27,2812,議借,681,0.3,15.55,2024-05-27,182
2023-11-29,2812,議借,655,0.25,15.65,2024-05-29,182
2023-12-01,2812,議借,665,0.25,15.75,2024-05-31,182
2023-12-05,2812,議借,926,0.35,15.8,2024-06-05,183
2023-12-05,2812,議借,260,2.0,15.8,2024-06-05,183
2023-12-08,2812,議借,507,0.02,16.2,2024-06-07,182
2023-12-14,2812,議借,4186,0.25,16.35,2024-06-14,183
2023-12-25,2812,議借,2082,0.4,15.8,2024-06-25,183
2023-12-29,2812,議借,25,0.25,15.9,2024-06-28,182
2024-01-04,2812,議借,427,0.25,15.95,2024-07-04,182
2024-01-11,2812,議借,104,0.25,16.2,2024-07-11,182
2024-01-15,2812,議借,1449,0.25,16.1,2024-07-15,182
2024-01-17,2812,議借,1669,0.37,15.8,2024-07-17,182
2024-01-18,2812,議借,24,0.25,15.85,2024-07-18,182
2024-01-18,2812,議借,67,0.25,15.85,2024-07-18,182
2024-01-22,2812,議借,375,0.25,15.85,2024-07-22,182
2024-01-23,2812,議借,1,0.25,15.95,2024-07-23,182
2024-01-26,2812,議借,220,0.35,16.0,2024-07-26,182
2024-01-26,2812,議借,200,0.35,16.0,2024-07-26,182
2024-01-26,2812,議借,210,0.35,16.0,2024-07-26,182
2024-01-26,2812,議借,190,0.35,16.0,2024-07-26,182
2024-01-26,2812,議借,180,0.35,16.0,2024-07-26,182
2024-02-01,2812,議借,322,0.35,15.3,2024-08-01,182
2024-02-06,2812,議借,532,0.37,15.35,2024-08-06,182
2024-02-23,2812,議借,1078,0.35,15.7,2024-08-23,182
2024-03-01,2812,議借,431,0.02,16.8,2024-08-30,182
2024-03-05,2812,議借,3258,4.0,16.75,2024-09-05,184
2024-03-07,2812,議借,319,0.02,17.15,2024-09-06,183
2024-03-08,2812,議借,336,0.25,17.1,2024-09-06,182
2024-03-08,2812,議借,352,0.02,17.1,2024-09-06,182
2024-03-13,2812,議借,7564,6.11,17.55,2024-09-13,184
2024-03-13,2812,議借,361,0.25,17.55,2024-09-13,184
2024-03-15,2812,議借,6827,0.4,17.2,2024-09-13,182
2024-03-18,2812,議借,352,0.25,17.1,2024-09-18,184
2024-03-18,2812,議借,450,0.35,17.1,2024-09-18,184
2024-03-20,2812,議借,1112,0.25,16.75,2024-09-20,184
2024-03-22,2812,議借,679,0.25,17.0,2024-09-20,182
2024-03-26,2812,議借,185,1.0,16.85,2024-09-26,184
2024-03-26,2812,競價,199,0.3,16.85,2024-09-26,184
2024-04-19,2812,議借,312,0.35,17.1,2024-10-18,182
2024-04-23,2812,議借,1290,0.48,17.7,2024-10-23,183
2024-04-25,2812,議借,1518,0.57,17.45,2024-10-25,183
2024-04-26,2812,議借,401,0.02,17.45,2024-10-25,182
2024-04-29,2812,議借,14,0.3,17.8,2024-10-29,183
2024-04-30,2812,議借,48,0.3,17.7,2024-10-30,183
2024-05-03,2812,議借,59,0.3,17.8,2024-11-01,182
2024-05-06,2812,議借,33,0.3,18.05,2024-11-06,184
2024-05-06,2812,議借,26,0.3,18.05,2024-11-06,184
2024-05-07,2812,議借,563,1.0,18.0,2024-11-07,184
2024-05-08,2812,議借,14,0.3,17.9,2024-11-08,184
2024-05-09,2812,議借,60,0.3,17.85,2024-11-08,183
2024-05-14,2812,議借,7,0.7,17.9,2024-11-14,184
2024-05-16,2812,議借,366,0.05,17.95,2024-11-15,183
2024-05-23,2812,議借,3384,0.25,18.15,2024-11-22,183
2024-05-27,2812,議借,3582,0.53,18.25,2024-11-27,184
2024-06-03,2812,議借,512,0.02,18.55,2024-12-03,183
2024-06-03,2812,議借,1016,0.57,18.55,2024-12-03,183
2024-06-06,2812,議借,17,0.25,18.55,2024-12-06,183
2024-06-06,2812,議借,41,0.25,18.55,2024-12-06,183
2024-06-11,2812,議借,1731,0.29,18.45,2024-12-11,183
2024-06-12,2812,議借,169,0.25,18.4,2024-12-12,183
2024-06-13,2812,議借,1720,0.4,18.4,2024-12-13,183
2024-06-19,2812,議借,10,0.25,18.65,2024-12-19,183
2024-06-25,2812,議借,228,0.35,18.5,2024-12-25,183
2024-06-28,2812,議借,219,0.25,18.3,2024-12-27,182
2024-07-03,2812,議借,139,0.25,18.4,2025-01-03,184
2024-07-15,2812,議借,537,0.02,19.8,2025-01-15,184
2024-07-17,2812,議借,2000,0.25,19.75,2025-01-17,184
2024-07-17,2812,議借,967,0.25,19.75,2025-01-17,184
2024-07-18,2812,議借,250,0.35,19.95,2025-01-17,183
2024-07-18,2812,議借,2000,0.25,19.95,2025-01-17,183
2024-07-18,2812,議借,703,0.02,19.95,2025-01-17,183
2024-07-19,2812,議借,229,0.35,19.6,2025-01-17,182
2024-07-22,2812,議借,1050,0.35,19.55,2025-01-22,184
2024-07-29,2812,議借,1247,0.37,18.05,2025-01-29,184
2024-07-30,2812,議借,12300,0.48,17.8,2025-01-30,184
2024-07-30,2812,議借,1500,0.25,17.8,2025-01-30,184
2024-07-30,2812,議借,10178,0.25,17.8,2025-01-30,184
2024-07-31,2812,議借,4000,0.37,17.8,2025-01-31,184
2024-08-01,2812,議借,1639,0.03,18.1,2025-01-31,183
2024-08-01,2812,議借,1839,0.4,18.1,2025-01-31,183
2024-08-02,2812,議借,1500,0.03,17.8,2025-01-31,182
2024-08-02,2812,議借,167,0.03,17.8,2025-01-31,182
2024-08-05,2812,議借,2126,6.21,16.5,2025-02-05,184
2024-08-06,2812,議借,1451,0.35,16.8,2025-02-06,184
2024-08-06,2812,議借,4081,0.08,16.8,2025-02-06,184
2024-08-07,2812,議借,1402,0.35,17.05,2025-02-07,184
2024-08-09,2812,議借,260,0.35,17.45,2025-02-07,182
2024-08-12,2812,議借,197,0.35,17.5,2025-02-12,184
2024-08-13,2812,議借,2000,0.25,17.55,2025-02-13,184
2024-08-19,2812,議借,1000,0.35,17.6,2025-02-19,184
2024-08-19,2812,議借,400,0.25,17.6,2025-02-19,184
2024-08-21,2812,議借,470,0.35,17.8,2025-02-21,184
2024-08-21,2812,議借,216,0.35,17.8,2025-02-21,184
2024-08-22,2812,議借,191,0.35,17.75,2025-02-21,183
2024-08-23,2812,議借,188,0.03,17.75,2025-02-21,182
2024-08-28,2812,議借,588,0.02,17.8,2025-02-28,184
2024-08-30,2812,議借,455,0.35,18.05,2025-02-28,182
2024-09-02,2812,議借,838,0.57,18.3,2025-02-28,179
2024-09-03,2812,議借,12,0.03,18.15,2025-03-03,181
2024-09-03,2812,議借,188,0.25,18.15,2025-03-03,181
2024-09-03,2812,議借,846,0.29,18.15,2025-03-03,181
2024-09-13,2812,議借,828,0.4,17.95,2025-03-13,181
2024-09-19,2812,議借,190,0.25,18.2,2025-03-19,181
2024-09-25,2812,議借,390,0.03,18.4,2025-03-25,181
2024-09-26,2812,議借,269,0.03,18.35,2025-03-26,181
2024-09-27,2812,議借,1509,0.57,18.45,2025-03-27,181
2024-09-27,2812,議借,326,0.03,18.45,2025-03-27,181
2024-10-01,2812,議借,279,0.03,18.3,2025-04-01,182
2024-10-04,2812,議借,10,0.03,18.2,2025-04-04,182
2024-10-07,2812,議借,658,0.25,18.35,2025-04-07,182
2024-10-07,2812,議借,174,0.03,18.35,2025-04-07,182
2024-10-08,2812,議借,297,0.3,18.1,2025-04-08,182
2024-10-09,2812,議借,229,0.3,17.95,2025-04-09,182
2024-10-18,2812,議借,171,0.03,18.25,2025-04-18,182
2024-10-21,2812,議借,188,0.3,18.1,2025-04-21,182
2024-10-23,2812,議借,181,0.03,17.95,2025-04-23,182
2024-10-23,2812,議借,492,0.3,17.95,2025-04-23,182
2024-10-25,2812,議借,53,0.03,17.9,2025-04-25,182
2024-10-25,2812,議借,212,0.3,17.9,2025-04-25,182
2024-10-28,2812,議借,250,0.03,17.9,2025-04-28,182
2024-10-29,2812,議借,373,0.03,17.75,2025-04-29,182
2024-10-29,2812,議借,210,0.3,17.75,2025-04-29,182
2024-11-01,2812,議借,665,0.25,17.95,2025-04-30,180
2024-11-01,2812,議借,207,0.3,17.95,2025-04-30,180
2024-11-01,2812,議借,227,0.2,17.95,2025-04-30,180
2024-11-06,2812,議借,1207,2.5,17.75,2025-05-06,181
2024-11-06,2812,議借,350,0.25,17.75,2025-05-06,181
2024-11-11,2812,議借,250,0.35,17.9,2025-05-09,179
2024-11-11,2812,議借,609,0.2,17.9,2025-05-09,179
2024-11-11,2812,議借,220,0.25,17.9,2025-05-09,179
2024-11-14,2812,議借,20,0.25,17.65,2025-05-14,181
2024-11-21,2812,議借,307,0.25,18.05,2025-05-21,181
2024-11-25,2812,議借,196,0.35,18.8,2025-05-23,179
2024-11-28,2812,議借,1782,0.37,18.7,2025-05-28,181
2024-12-11,2812,議借,1143,0.08,19.25,2025-06-11,182
2024-12-12,2812,議借,1,0.15,19.5,2025-06-12,182
2024-12-16,2812,議借,11,0.2,19.15,2025-06-16,182
2024-12-18,2812,議借,650,0.3,18.75,2025-06-18,182
2024-12-20,2812,議借,300,0.3,18.4,2025-06-20,182
2024-12-20,2812,議借,30,0.03,18.4,2025-06-20,182
2024-12-20,2812,議借,238,0.35,18.4,2025-06-20,182
2024-12-24,2812,議借,13,0.45,18.75,2025-06-24,182
2025-01-02,2812,議借,700,0.35,18.55,2025-07-02,181
2025-01-07,2812,議借,22,0.4,18.8,2025-07-07,181
2025-01-09,2812,議借,156,0.4,18.8,2025-07-09,181
2025-01-16,2812,議借,821,0.25,18.85,2025-07-16,181
2025-02-03,2812,議借,9,0.03,18.7,2025-08-01,179
2025-02-03,2812,議借,1616,0.35,18.7,2025-08-01,179
2025-02-07,2812,議借,1367,3.1,18.45,2025-08-07,181
2025-02-07,2812,議借,814,0.25,18.45,2025-08-07,181
2025-02-07,2812,議借,186,0.25,18.45,2025-08-07,181
2025-02-14,2812,議借,865,1.8,18.45,2025-08-14,181
2025-02-20,2812,議借,881,0.7,18.7,2025-08-20,181
2025-02-24,2812,議借,792,0.7,18.65,2025-08-22,179
2025-02-25,2812,議借,765,0.7,18.65,2025-08-25,181
2025-02-27,2812,議借,749,0.7,19.0,2025-08-27,181
2025-03-03,2812,議借,1539,0.02,19.95,2025-09-03,184
2025-03-03,2812,議借,794,0.37,19.95,2025-09-03,184
2025-03-04,2812,議借,1208,4.0,20.35,2025-09-04,184
2025-03-05,2812,議借,125,0.7,20.2,2025-09-05,184
2025-03-05,2812,議借,2158,0.3,20.2,2025-09-05,184
2025-03-06,2812,議借,1710,0.88,20.3,2025-09-05,183
2025-03-06,2812,議借,3472,0.37,20.3,2025-09-05,183
2025-03-07,2812,議借,1740,0.37,20.55,2025-09-05,182
2025-03-10,2812,議借,380,0.03,20.55,2025-09-10,184
2025-03-11,2812,議借,1866,0.4,20.25,2025-09-11,184
2025-03-12,2812,議借,679,0.37,20.25,2025-09-12,184
2025-03-13,2812,議借,60,0.03,20.4,2025-09-12,183
2025-03-14,2812,議借,770,0.3,20.6,2025-09-12,182
2025-03-17,2812,議借,884,0.3,20.7,2025-09-17,184
2025-03-18,2812,議借,204,0.03,20.7,2025-09-18,184
2025-03-21,2812,議借,658,0.35,21.05,2025-09-19,182
2025-03-24,2812,議借,1189,0.25,21.0,2025-09-24,184
2025-03-24,2812,議借,666,0.35,21.0,2025-09-24,184
2025-03-27,2812,議借,56,0.03,21.55,2025-09-26,183
2025-03-27,2812,議借,261,0.35,21.55,2025-09-26,183
2025-03-28,2812,議借,26,0.03,21.15,2025-09-26,182
2025-03-31,2812,議借,1792,0.57,20.55,2025-09-30,183
2025-04-01,2812,議借,24,0.03,20.75,2025-10-01,183
2025-04-02,2812,議借,246,0.03,20.5,2025-10-02,183
2025-04-02,2812,議借,1768,0.25,20.5,2025-10-02,183
2025-04-07,2812,議借,260,0.25,18.45,2025-10-07,183
2025-04-10,2812,議借,94,0.03,19.5,2025-10-09,182
2025-04-10,2812,議借,750,0.35,19.5,2025-10-09,182
2025-04-11,2812,議借,14,0.03,19.1,2025-10-09,181
2025-04-15,2812,議借,198,0.03,19.1,2025-10-15,183
2025-04-18,2812,議借,26,0.03,19.1,2025-10-17,182
2025-04-21,2812,議借,300,0.03,18.9,2025-10-21,183
2025-04-22,2812,議借,790,0.02,18.7,2025-10-22,183
2025-04-28,2812,議借,2,0.03,19.05,2025-10-28,183
2025-04-29,2812,議借,442,0.57,19.5,2025-10-29,183
2025-04-30,2812,議借,385,0.57,19.8,2025-10-30,183
2025-05-02,2812,議借,506,0.57,20.0,2025-10-31,182
2025-05-08,2812,議借,1117,0.57,20.05,2025-11-07,183
2025-05-08,2812,議借,1135,0.37,20.05,2025-11-07,183
2025-05-09,2812,議借,18,0.03,20.45,2025-11-07,182
2025-05-19,2812,議借,1200,0.2,20.25,2025-11-19,184
2025-05-21,2812,議借,282,0.25,20.65,2025-11-21,184
2025-05-21,2812,議借,200,0.25,20.65,2025-11-21,184
2025-05-23,2812,議借,2011,0.25,20.95,2025-11-21,182
2025-05-26,2812,議借,6,0.03,20.9,2025-11-26,184
2025-05-26,2812,議借,184,0.2,20.9,2025-11-26,184
2025-05-27,2812,議借,88,0.03,20.9,2025-11-27,184
2025-05-28,2812,議借,16,0.03,20.5,2025-11-28,184
2025-05-28,2812,議借,274,0.2,20.5,2025-11-28,184
2025-05-29,2812,議借,180,0.35,20.55,2025-11-28,183
2025-05-29,2812,議借,66,0.03,20.55,2025-11-28,183
2025-06-02,2812,議借,128,0.03,20.5,2025-12-02,183
2025-06-04,2812,議借,118,0.03,20.7,2025-12-04,183
2025-06-05,2812,議借,108,0.03,20.75,2025-12-05,183
