date,stock_id,transaction_type,volume,fee_rate,close,original_return_date,original_lending_period
2023-07-21,1313,議借,704,0.77,16.15,2024-01-19,182
2023-07-27,1313,議借,215,0.7,17.15,2024-01-26,183
2023-08-02,1313,議借,200,1.0,17.05,2024-02-02,184
2023-08-07,1313,議借,600,1.5,16.25,2024-02-07,184
2023-08-11,1313,議借,439,0.74,15.8,2024-02-09,182
2023-09-04,1313,議借,189,0.29,15.8,2024-03-04,182
2023-09-13,1313,競價,735,1.0,15.75,2024-03-13,182
2023-09-14,1313,議借,292,0.99,15.65,2024-03-14,182
2023-09-21,1313,議借,597,1.0,15.1,2024-03-21,182
2023-09-28,1313,議借,226,0.9,14.85,2024-03-28,182
2023-10-11,1313,議借,472,0.53,15.2,2024-04-11,183
2023-10-31,1313,議借,500,1.0,14.75,2024-04-30,182
2023-11-22,1313,議借,1116,0.31,16.1,2024-05-22,182
2023-11-24,1313,議借,2118,0.37,15.95,2024-05-24,182
2023-12-08,1313,議借,521,0.02,15.7,2024-06-07,182
2023-12-15,1313,議借,3345,0.25,15.85,2024-06-14,182
2024-01-19,1313,議借,744,0.41,14.25,2024-07-19,182
2024-02-06,1313,議借,248,0.37,14.8,2024-08-06,182
2024-03-12,1313,議借,384,1.0,13.85,2024-09-12,184
2024-03-19,1313,議借,1000,1.0,13.15,2024-09-19,184
2024-03-25,1313,議借,39,0.95,13.15,2024-09-25,184
2024-03-25,1313,議借,170,0.95,13.15,2024-09-25,184
2024-03-25,1313,議借,91,0.95,13.15,2024-09-25,184
2024-04-10,1313,議借,100,0.95,13.75,2024-10-09,182
2024-04-18,1313,議借,1,0.95,13.45,2024-10-18,183
2024-04-24,1313,議借,300,0.9,13.45,2024-10-24,183
2024-04-26,1313,議借,277,0.9,13.6,2024-10-25,182
2024-04-29,1313,議借,250,1.25,14.05,2024-10-29,183
2024-04-29,1313,議借,200,1.25,14.05,2024-10-29,183
2024-05-09,1313,議借,97,1.4,13.25,2024-11-08,183
2024-05-09,1313,議借,3,1.4,13.25,2024-11-08,183
2024-05-09,1313,議借,200,1.5,13.25,2024-11-08,183
2024-05-10,1313,議借,236,0.85,13.25,2024-11-08,182
2024-05-16,1313,議借,300,0.9,13.6,2024-11-15,183
2024-05-22,1313,議借,687,0.85,13.35,2024-11-22,184
2024-05-22,1313,議借,591,0.85,13.35,2024-11-22,184
2024-05-24,1313,議借,120,1.5,13.1,2024-11-22,182
2024-05-27,1313,議借,767,0.29,13.0,2024-11-27,184
2024-05-28,1313,議借,280,0.9,13.35,2024-11-28,184
2024-05-28,1313,議借,240,1.0,13.35,2024-11-28,184
2024-05-29,1313,議借,147,1.5,13.1,2024-11-29,184
2024-05-30,1313,議借,3,1.5,13.05,2024-11-29,183
2024-05-30,1313,議借,197,1.5,13.05,2024-11-29,183
2024-05-30,1313,議借,350,0.9,13.05,2024-11-29,183
2024-05-31,1313,議借,239,2.5,13.2,2024-11-29,182
2024-06-03,1313,議借,209,1.75,13.05,2024-12-03,183
2024-06-05,1313,議借,300,1.1,12.55,2024-12-05,183
2024-06-05,1313,議借,72,1.75,12.55,2024-12-05,183
2024-06-05,1313,議借,2,1.75,12.55,2024-12-05,183
2024-06-06,1313,議借,316,1.05,12.4,2024-12-06,183
2024-06-06,1313,議借,1000,1.0,12.4,2024-12-06,183
2024-06-06,1313,議借,296,1.75,12.4,2024-12-06,183
2024-06-06,1313,議借,15,1.75,12.4,2024-12-06,183
2024-06-06,1313,議借,500,0.94,12.4,2024-12-06,183
2024-06-07,1313,議借,321,1.05,12.6,2024-12-06,182
2024-06-11,1313,議借,67,1.55,12.5,2024-12-11,183
2024-06-11,1313,議借,365,1.55,12.5,2024-12-11,183
2024-06-11,1313,議借,400,1.05,12.5,2024-12-11,183
2024-06-11,1313,議借,266,1.55,12.5,2024-12-11,183
2024-06-13,1313,議借,264,1.5,12.25,2024-12-13,183
2024-06-27,1313,議借,690,1.0,12.25,2024-12-27,183
2024-06-28,1313,議借,10,1.75,12.3,2024-12-27,182
2024-06-28,1313,議借,103,1.75,12.3,2024-12-27,182
2024-06-28,1313,議借,194,1.75,12.3,2024-12-27,182
2024-07-01,1313,議借,501,1.4,12.3,2025-01-01,184
2024-07-02,1313,議借,400,1.4,12.1,2025-01-02,184
2024-07-03,1313,議借,378,1.4,12.3,2025-01-03,184
2024-07-04,1313,競價,700,0.9,12.4,2025-01-03,183
2024-07-04,1313,競價,32,4.0,12.4,2025-01-03,183
2024-07-09,1313,議借,350,1.4,12.45,2025-01-09,184
2024-07-09,1313,議借,300,1.5,12.45,2025-01-09,184
2024-07-10,1313,議借,32,1.75,12.4,2025-01-10,184
2024-07-11,1313,議借,1066,1.25,12.55,2025-01-10,183
2024-07-15,1313,議借,10,1.75,12.6,2025-01-15,184
2024-07-15,1313,議借,104,1.75,12.6,2025-01-15,184
2024-07-18,1313,競價,91,3.0,12.9,2025-01-17,183
2024-07-19,1313,議借,356,1.0,12.6,2025-01-17,182
2024-07-22,1313,議借,150,1.5,12.45,2025-01-22,184
2024-07-23,1313,議借,17,1.75,12.5,2025-01-23,184
2024-07-23,1313,議借,100,2.0,12.5,2025-01-23,184
2024-07-26,1313,議借,19,1.75,12.4,2025-01-24,182
2024-07-26,1313,議借,51,1.75,12.4,2025-01-24,182
2024-07-29,1313,議借,250,0.03,12.45,2025-01-29,184
2024-07-29,1313,競價,31,3.5,12.45,2025-01-22,177
2024-07-31,1313,議借,4,2.0,12.55,2025-01-31,184
2024-07-31,1313,議借,87,2.0,12.55,2025-01-31,184
2024-08-01,1313,議借,78,2.0,12.75,2025-01-31,183
2024-08-02,1313,議借,833,0.03,12.4,2025-01-31,182
2024-08-02,1313,議借,54,2.0,12.4,2025-01-31,182
2024-08-05,1313,議借,47,2.0,11.25,2025-02-05,184
2024-08-06,1313,議借,28,2.0,11.2,2025-02-06,184
2024-08-06,1313,議借,200,2.0,11.2,2025-02-06,184
2024-08-07,1313,議借,1575,0.05,11.3,2025-02-07,184
2024-08-07,1313,議借,290,2.5,11.3,2025-02-07,184
2024-08-07,1313,議借,15,2.0,11.3,2025-02-07,184
2024-08-08,1313,競價,459,2.0,11.2,2025-02-07,183
2024-08-08,1313,議借,500,1.75,11.2,2025-02-07,183
2024-08-12,1313,議借,310,2.25,11.45,2025-02-12,184
2024-08-13,1313,議借,310,2.25,11.4,2025-02-13,184
2024-08-14,1313,議借,36,2.25,11.7,2025-02-14,184
