date,stock_id,transaction_type,volume,fee_rate,close,original_return_date,original_lending_period
2023-09-11,4722,競價,39,2.5,34.0,2024-03-11,182
2024-05-17,4722,議借,22,0.05,42.15,2024-11-15,182
2024-05-17,4722,議借,82,3.5,42.15,2024-11-15,182
2024-05-17,4722,議借,30,3.0,42.15,2024-11-15,182
2024-07-17,4722,競價,39,2.0,50.6,2025-01-17,184
2024-10-08,4722,競價,63,2.0,45.7,2025-04-08,182
2024-11-11,4722,議借,75,3.5,43.9,2025-05-09,179
2024-11-28,4722,議借,144,3.5,43.8,2025-05-28,181
2025-02-21,4722,議借,50,3.5,64.5,2025-08-21,181
2025-02-21,4722,競價,2,3.0,64.5,2025-08-21,181
2025-03-03,4722,議借,564,0.41,60.7,2025-09-03,184
2025-03-05,4722,議借,80,3.5,66.5,2025-09-05,184
2025-03-12,4722,議借,895,0.37,64.5,2025-09-12,184
2025-03-26,4722,議借,58,5.0,66.7,2025-09-26,184
2025-03-27,4722,競價,7,2.9,67.1,2025-09-26,183
2025-04-01,4722,議借,732,0.41,59.5,2025-10-01,183
2025-04-07,4722,議借,80,6.0,54.1,2025-10-07,183
2025-04-08,4722,議借,100,6.0,48.7,2025-10-08,183
2025-04-15,4722,競價,12,3.0,54.7,2025-10-15,183
2025-04-16,4722,議借,75,6.0,53.8,2025-10-16,183
2025-04-17,4722,議借,310,0.02,54.1,2025-10-17,183
2025-04-17,4722,競價,22,3.0,54.1,2025-10-17,183
2025-04-17,4722,競價,250,3.0,54.1,2025-10-17,183
2025-04-18,4722,議借,180,9.1,54.4,2025-10-17,182
2025-04-28,4722,議借,371,0.05,56.7,2025-10-28,183
2025-05-13,4722,議借,230,6.0,54.0,2025-11-13,184
2025-05-15,4722,議借,48,5.0,61.5,2025-11-14,183
2025-05-20,4722,議借,30,5.0,62.3,2025-11-28,183
2025-05-21,4722,競價,8,3.0,59.5,2025-11-21,184
2025-05-27,4722,競價,20,3.0,63.5,2025-11-27,184
2025-05-28,4722,競價,40,5.0,61.8,2025-11-28,184
2025-05-28,4722,議借,70,9.25,61.8,2025-11-28,184
2025-05-29,4722,議借,30,5.0,62.3,2025-11-28,183
2025-06-02,4722,議借,25,5.5,61.0,2025-12-02,183
2025-06-04,4722,競價,9,5.5,64.2,2025-12-04,183
2025-06-04,4722,競價,11,3.5,64.2,2025-12-04,183
2025-06-05,4722,議借,16,7.0,63.7,2025-12-05,183
2025-06-05,4722,議借,13,7.0,63.7,2025-12-05,183
2025-06-09,4722,議借,50,9.25,69.2,2025-12-09,183
2025-06-11,4722,議借,41,16.0,76.3,2025-12-11,183
2025-06-12,4722,議借,398,0.02,75.3,2025-12-12,183
2025-06-13,4722,議借,483,0.25,73.5,2025-12-12,182
2025-06-16,4722,議借,501,0.18,77.1,2025-12-16,183
2025-06-17,4722,議借,94,16.0,74.0,2025-12-17,183
2025-06-18,4722,議借,63,16.0,72.6,2025-12-18,183
2025-06-18,4722,議借,40,16.0,72.6,2025-12-18,183
2025-06-18,4722,議借,39,16.0,72.6,2025-12-18,183
2025-06-23,4722,競價,5,6.0,69.6,2025-12-23,183
2025-07-01,4722,競價,6,4.7,66.0,2025-12-31,183
2025-07-01,4722,議借,51,5.5,66.0,2026-01-01,184
2025-07-04,4722,議借,39,16.0,64.1,2026-01-02,182
2025-07-08,4722,議借,30,16.0,61.9,2026-01-08,184
2025-07-10,4722,競價,5,5.0,63.3,2026-01-09,183
2025-07-10,4722,議借,542,0.41,63.3,2026-01-09,183
2025-07-16,4722,議借,30,7.0,69.2,2026-01-16,184
2025-08-05,4722,競價,3,7.0,71.0,2026-02-05,184
2025-08-06,4722,議借,38,16.0,69.6,2026-02-06,184
2025-08-13,4722,議借,350,0.41,84.2,2026-02-13,184
2025-08-15,4722,議借,572,0.01,88.5,2026-02-13,182
2025-08-21,4722,議借,10,8.0,115.0,2026-02-20,183
2025-09-09,4722,議借,474,0.01,129.0,2026-03-09,181
2025-09-09,4722,議借,452,0.01,129.0,2026-03-09,181
2025-09-10,4722,議借,60,4.55,141.5,2026-03-10,181
2025-09-10,4722,議借,551,0.41,141.5,2026-03-10,181
2025-09-11,4722,議借,307,4.55,127.5,2026-03-11,181
2025-09-11,4722,議借,60,8.05,127.5,2026-03-11,181
2025-09-15,4722,議借,50,5.25,120.0,2026-03-13,179
2025-09-17,4722,議借,50,5.95,129.5,2026-03-17,181
2025-09-17,4722,議借,306,0.25,129.5,2026-03-17,181
2025-09-18,4722,議借,40,5.95,138.5,2026-03-18,181
2025-09-18,4722,議借,525,0.01,138.5,2026-03-18,181
2025-09-19,4722,議借,152,6.25,152.0,2026-03-19,181
2025-09-19,4722,議借,50,6.3,152.0,2026-03-19,181
2025-09-22,4722,議借,24,6.3,167.0,2026-03-20,179
2025-09-22,4722,議借,53,6.3,167.0,2026-03-20,179
2025-09-24,4722,議借,34,7.0,170.0,2026-03-24,181
