date,stock_id,transaction_type,volume,fee_rate,close,original_return_date,original_lending_period
2023-07-19,1316,議借,142,9.0,11.7,2024-01-19,184
2023-07-19,1316,議借,184,9.0,11.7,2024-01-19,184
2023-07-19,1316,競價,28,2.5,11.7,2024-01-19,184
2023-07-20,1316,競價,100,5.0,11.9,2024-01-19,183
2023-08-10,1316,議借,68,16.0,12.1,2024-02-09,183
2023-08-10,1316,議借,54,16.0,12.1,2024-02-09,183
2023-08-14,1316,競價,63,2.5,11.7,2024-02-05,175
2023-08-22,1316,競價,50,2.5,11.6,2024-02-22,184
2023-08-29,1316,競價,120,2.5,10.7,2024-02-29,184
2023-09-06,1316,競價,250,2.5,10.8,2024-03-06,182
2023-09-11,1316,競價,40,2.5,10.15,2024-03-11,182
2023-09-15,1316,議借,142,7.0,10.8,2024-03-15,182
2023-09-18,1316,議借,184,13.0,10.85,2024-03-18,182
2023-09-21,1316,議借,69,16.0,10.65,2024-03-21,182
2023-09-21,1316,議借,86,16.0,10.65,2024-03-21,182
2023-09-21,1316,議借,75,16.0,10.65,2024-03-21,182
2023-09-21,1316,議借,61,16.0,10.65,2024-03-21,182
2023-09-21,1316,議借,54,16.0,10.65,2024-03-21,182
2023-10-05,1316,議借,221,16.0,10.85,2024-04-05,183
2023-10-12,1316,議借,74,16.0,11.0,2024-04-12,183
2023-10-12,1316,競價,136,2.0,11.0,2024-04-12,183
2023-10-23,1316,議借,1849,0.05,10.2,2024-04-23,183
2023-10-23,1316,競價,419,2.0,10.2,2024-04-23,183
2023-12-12,1316,議借,806,0.02,12.7,2024-06-12,183
2024-01-15,1316,議借,1349,0.41,12.9,2024-07-15,182
2024-02-01,1316,議借,514,0.37,13.75,2024-08-01,182
2024-02-15,1316,議借,241,16.0,13.9,2024-08-15,182
2024-02-26,1316,競價,13,5.0,19.6,2024-08-26,182
2024-02-27,1316,競價,40,2.5,19.1,2024-08-27,182
2024-02-27,1316,競價,50,4.0,19.1,2024-08-27,182
2024-02-27,1316,競價,70,3.0,19.1,2024-08-27,182
2024-02-27,1316,競價,100,3.0,19.1,2024-08-27,182
2024-03-01,1316,議借,140,16.0,21.3,2024-08-30,182
2024-03-01,1316,議借,171,16.0,21.3,2024-08-30,182
2024-03-04,1316,議借,1252,0.02,21.7,2024-09-04,184
2024-03-04,1316,議借,120,6.0,21.7,2024-09-04,184
2024-03-04,1316,競價,4,3.5,21.7,2024-09-04,184
2024-03-05,1316,議借,86,16.0,23.85,2024-09-05,184
2024-03-05,1316,議借,92,16.0,23.85,2024-09-05,184
2024-03-06,1316,競價,4,3.0,26.2,2024-09-06,184
2024-03-06,1316,競價,33,3.0,26.2,2024-09-06,184
2024-03-06,1316,競價,27,3.0,26.2,2024-09-06,184
2024-03-07,1316,議借,30,4.0,25.1,2024-09-06,183
2024-03-08,1316,議借,82,16.0,22.6,2024-09-06,182
2024-03-08,1316,議借,57,16.0,22.6,2024-09-06,182
2024-03-08,1316,議借,61,16.0,22.6,2024-09-06,182
2024-03-08,1316,議借,52,3.0,22.6,2024-09-06,182
2024-03-11,1316,競價,40,2.5,22.8,2024-09-11,184
2024-03-12,1316,議借,48,16.0,20.65,2024-09-12,184
