date,stock_id,transaction_type,volume,fee_rate,close,original_return_date,original_lending_period
2023-07-28,1603,議借,84,5.5,34.85,2024-01-26,182
2023-08-23,1603,議借,86,8.0,37.0,2024-02-23,184
2023-09-01,1603,議借,698,0.41,37.0,2024-03-01,182
2023-09-22,1603,議借,173,5.75,32.5,2024-03-22,182
2023-09-28,1603,議借,358,6.0,36.05,2024-03-28,182
2023-10-19,1603,議借,824,0.4,37.2,2024-04-19,183
2023-11-03,1603,議借,1820,0.3,35.05,2024-05-03,182
2023-11-06,1603,議借,10,5.0,35.75,2024-05-06,182
2023-11-22,1603,議借,500,0.31,36.0,2024-05-22,182
2023-12-07,1603,議借,82,6.0,37.6,2024-06-07,183
2023-12-21,1603,議借,176,0.02,38.35,2024-06-21,183
2023-12-28,1603,競價,1,5.0,39.35,2024-06-28,183
2024-01-19,1603,議借,264,0.41,33.35,2024-07-19,182
2024-02-15,1603,競價,4,3.0,36.05,2024-08-15,182
2024-02-20,1603,議借,181,0.02,36.2,2024-08-20,182
2024-02-20,1603,競價,8,4.0,36.2,2024-08-20,182
2024-03-04,1603,議借,1062,4.0,37.1,2024-09-04,184
2024-03-07,1603,議借,41,4.0,36.6,2024-09-06,183
2024-03-08,1603,議借,70,4.0,36.05,2024-09-06,182
2024-03-15,1603,議借,999,0.31,37.1,2024-09-13,182
2024-03-19,1603,議借,239,8.75,37.55,2024-09-19,184
2024-04-02,1603,議借,122,0.02,42.0,2024-10-02,183
2024-04-03,1603,議借,767,0.25,41.0,2024-10-03,183
2024-04-09,1603,議借,43,8.0,44.95,2024-10-09,183
2024-04-09,1603,競價,1,4.0,44.95,2024-10-09,183
2024-04-09,1603,議借,76,11.9,44.95,2024-10-09,183
2024-04-09,1603,議借,29,14.0,44.95,2024-10-09,183
2024-04-09,1603,議借,37,14.0,44.95,2024-10-09,183
2024-04-09,1603,議借,34,11.9,44.95,2024-10-09,183
2024-04-10,1603,議借,199,7.95,45.95,2024-10-09,182
2024-04-10,1603,議借,107,11.9,45.95,2024-10-09,182
2024-04-12,1603,議借,78,0.02,46.6,2024-10-11,182
2024-04-16,1603,議借,19,16.0,42.35,2024-10-16,183
2024-04-16,1603,議借,24,16.0,42.35,2024-10-16,183
2024-04-16,1603,議借,28,16.0,42.35,2024-10-16,183
2024-04-16,1603,議借,33,16.0,42.35,2024-10-16,183
2024-04-19,1603,議借,988,0.18,53.1,2024-10-18,182
2024-04-23,1603,議借,58,16.0,46.9,2024-10-23,183
2024-04-26,1603,議借,145,0.02,46.15,2024-10-25,182
2024-04-26,1603,議借,718,0.25,46.15,2024-10-25,182
2024-05-17,1603,競價,30,3.0,43.5,2024-11-15,182
2024-05-17,1603,議借,5,7.0,43.5,2024-11-15,182
2024-05-22,1603,議借,24,14.0,44.85,2024-11-22,184
2024-05-22,1603,議借,28,14.0,44.85,2024-11-22,184
2024-05-22,1603,議借,21,14.0,44.85,2024-11-22,184
2024-05-22,1603,競價,25,5.0,44.85,2024-11-22,184
2024-05-24,1603,競價,11,5.0,44.1,2024-11-22,182
2024-06-04,1603,議借,183,0.02,45.45,2024-12-04,183
2024-06-04,1603,議借,137,14.0,45.45,2024-12-04,183
2024-06-05,1603,議借,33,14.0,45.55,2024-12-05,183
2024-06-11,1603,議借,66,14.0,47.15,2024-12-11,183
2024-06-12,1603,競價,1,5.0,46.5,2024-12-12,183
2024-06-13,1603,議借,107,14.0,46.05,2024-12-13,183
2024-07-09,1603,競價,1,5.0,45.9,2025-01-09,184
2024-07-09,1603,競價,18,3.0,45.9,2025-01-09,184
2024-07-11,1603,競價,10,3.0,44.85,2025-01-10,183
2024-07-19,1603,競價,18,4.0,43.1,2025-01-17,182
2024-07-23,1603,競價,1,3.0,43.2,2025-01-23,184
2024-07-31,1603,競價,3,3.0,41.1,2025-01-31,184
2024-08-12,1603,競價,2,4.0,41.0,2025-02-12,184
2024-08-14,1603,競價,1,4.0,43.35,2025-02-14,184
2024-08-14,1603,競價,3,5.0,43.35,2025-02-14,184
2024-08-14,1603,議借,100,8.8,43.35,2025-02-14,184
2024-08-14,1603,議借,240,8.8,43.35,2025-02-14,184
2024-08-15,1603,議借,61,16.0,42.95,2025-02-14,183
2024-08-16,1603,議借,63,16.0,43.05,2025-02-14,182
2024-08-20,1603,議借,192,7.38,42.45,2025-02-20,184
2024-08-20,1603,議借,58,8.5,42.45,2025-02-20,184
2024-08-22,1603,議借,42,16.0,41.25,2025-02-21,183
2024-08-23,1603,競價,1,5.0,41.65,2025-02-21,182
2024-09-03,1603,競價,1,4.0,39.85,2025-03-03,181
2024-09-19,1603,議借,58,8.0,37.75,2025-03-19,181
2024-10-09,1603,競價,2,2.8,36.0,2025-04-09,182
2024-10-21,1603,議借,888,0.05,35.3,2025-04-21,182
2024-10-24,1603,議借,222,0.41,35.35,2025-04-24,182
2024-11-04,1603,議借,181,0.05,34.55,2025-05-02,179
2024-11-27,1603,競價,19,4.0,37.2,2025-05-27,181
2025-02-11,1603,競價,2,3.5,35.3,2025-08-11,181
2025-02-11,1603,競價,3,3.5,35.3,2025-08-11,181
2025-02-19,1603,議借,330,0.41,36.2,2025-08-19,181
2025-02-26,1603,競價,10,1.0,37.55,2025-08-26,181
2025-03-13,1603,競價,7,2.5,36.65,2025-09-12,183
2025-03-14,1603,議借,118,8.0,37.4,2025-09-12,182
2025-03-14,1603,議借,55,7.0,37.4,2025-09-12,182
2025-03-17,1603,議借,108,8.0,37.0,2025-09-17,184
2025-03-17,1603,議借,121,8.0,37.0,2025-09-17,184
2025-03-17,1603,議借,30,7.75,37.0,2025-09-17,184
2025-03-31,1603,競價,15,2.5,34.35,2025-09-30,183
2025-04-09,1603,議借,539,0.41,25.75,2025-10-09,183
2025-05-28,1603,議借,82,7.65,37.95,2025-11-28,184
2025-06-12,1603,競價,6,2.5,37.9,2025-12-12,183
2025-06-20,1603,競價,2,3.0,40.15,2025-12-19,182
2025-07-03,1603,競價,1,2.9,39.0,2026-01-02,183
2025-07-31,1603,議借,180,0.41,38.1,2026-01-30,183
2025-08-05,1603,競價,2,3.0,39.0,2026-02-05,184
2025-08-14,1603,議借,150,7.35,40.45,2026-02-13,183
2025-09-10,1603,議借,920,0.41,38.6,2026-03-10,181
2025-09-17,1603,議借,1223,0.25,39.6,2026-03-17,181
