date,stock_id,transaction_type,volume,fee_rate,close,original_return_date,original_lending_period
2023-07-19,3380,議借,1644,0.4,42.9,2024-01-19,184
2023-07-28,3380,議借,73,2.8,42.9,2024-01-26,182
2023-08-01,3380,議借,100,3.25,42.95,2024-02-01,184
2023-08-01,3380,議借,200,2.8,42.95,2024-02-01,184
2023-08-01,3380,議借,42,2.32,42.95,2024-02-01,184
2023-08-01,3380,議借,3,3.25,42.95,2024-02-01,184
2023-08-02,3380,議借,150,2.8,41.4,2024-02-02,184
2023-08-07,3380,議借,500,4.0,39.5,2024-02-07,184
2023-08-08,3380,議借,46,2.5,38.75,2024-02-08,184
2023-08-08,3380,議借,85,3.5,38.75,2024-02-08,184
2023-08-09,3380,議借,400,4.2,38.3,2024-02-09,184
2023-08-09,3380,議借,1700,0.41,38.3,2024-02-09,184
2023-08-14,3380,議借,109,3.75,39.1,2024-02-29,183
2023-08-16,3380,議借,250,4.2,36.1,2024-02-16,184
2023-08-17,3380,議借,366,4.2,37.75,2024-02-16,183
2023-08-17,3380,議借,270,4.2,37.75,2024-02-16,183
2023-08-18,3380,議借,100,4.2,36.4,2024-02-16,182
2023-08-22,3380,議借,130,4.2,38.15,2024-02-22,184
2023-08-23,3380,議借,142,4.2,38.9,2024-02-23,184
2023-08-23,3380,競價,41,2.5,38.9,2024-02-23,184
2023-08-23,3380,議借,190,4.2,38.9,2024-02-23,184
2023-08-30,3380,議借,109,3.75,39.1,2024-02-29,183
2023-09-01,3380,議借,324,0.41,38.6,2024-03-01,182
2023-09-11,3380,競價,20,1.5,36.35,2024-03-11,182
2023-09-12,3380,競價,20,2.0,38.15,2024-03-12,182
2023-09-21,3380,議借,92,2.5,37.85,2024-03-21,182
2023-09-21,3380,議借,75,2.55,37.85,2024-03-21,182
2023-09-21,3380,議借,12,3.75,37.85,2024-03-21,182
2023-09-22,3380,議借,38,3.75,38.95,2024-03-22,182
2023-09-28,3380,議借,100,2.25,39.35,2024-03-28,182
2023-10-03,3380,競價,10,2.0,38.3,2024-04-02,182
2023-10-03,3380,議借,235,4.5,38.3,2024-04-03,183
