date,stock_id,transaction_type,volume,fee_rate,close,original_return_date,original_lending_period
2023-07-17,4536,競價,70,1.5,174.0,2024-01-17,184
2023-07-21,4536,競價,19,1.5,168.5,2024-01-19,182
2023-07-25,4536,議借,25,12.0,170.5,2024-01-25,184
2023-08-14,4536,競價,20,1.5,160.0,2024-02-05,175
2023-09-20,4536,競價,31,1.5,168.5,2024-03-20,182
2023-09-20,4536,競價,45,1.5,168.5,2024-03-20,182
2023-09-21,4536,議借,25,3.35,166.0,2024-03-21,182
2023-09-25,4536,議借,38,2.5,167.0,2024-03-25,182
2023-10-06,4536,議借,23,3.35,174.5,2024-04-05,182
2023-10-17,4536,議借,19,3.0,170.5,2024-04-17,183
2023-10-18,4536,議借,11,3.35,172.0,2024-04-18,183
2023-10-24,4536,議借,475,2.5,163.0,2024-04-24,183
2023-10-24,4536,議借,175,2.5,163.0,2024-04-24,183
2023-10-31,4536,議借,25,2.7,161.0,2024-04-30,182
2023-11-02,4536,議借,74,6.0,164.0,2024-05-02,182
2023-11-02,4536,議借,139,6.0,164.0,2024-05-02,182
2023-11-02,4536,議借,325,6.0,164.0,2024-05-02,182
2023-11-02,4536,議借,140,6.0,164.0,2024-05-02,182
2023-11-07,4536,議借,8,2.25,166.0,2024-05-07,182
2023-11-07,4536,議借,4,2.25,166.0,2024-05-07,182
2023-12-05,4536,議借,255,6.75,190.5,2024-06-05,183
2023-12-13,4536,議借,48,0.02,176.5,2024-06-13,183
2023-12-19,4536,議借,22,2.9,180.0,2024-06-19,183
2024-01-11,4536,議借,17,3.0,185.5,2024-07-11,182
2024-01-12,4536,議借,90,2.25,182.5,2024-07-12,182
2024-01-12,4536,議借,32,2.5,182.5,2024-07-12,182
2024-01-16,4536,議借,90,2.85,181.0,2024-07-16,182
2024-01-17,4536,議借,35,2.75,177.0,2024-07-17,182
2024-02-06,4536,議借,28,0.37,180.5,2024-08-06,182
2024-02-15,4536,議借,15,2.6,182.0,2024-08-15,182
2024-02-19,4536,競價,11,1.5,189.0,2024-08-19,182
2024-02-20,4536,競價,11,1.5,185.5,2024-08-20,182
2024-02-21,4536,議借,64,2.5,185.5,2024-08-21,182
2024-02-21,4536,議借,50,0.02,185.5,2024-08-21,182
2024-03-01,4536,競價,23,1.5,187.5,2024-08-30,182
2024-03-08,4536,議借,35,2.85,193.5,2024-09-06,182
2024-03-11,4536,議借,20,0.02,187.0,2024-09-11,184
2024-03-20,4536,議借,15,2.85,195.5,2024-09-20,184
2024-03-20,4536,議借,17,2.45,195.5,2024-09-20,184
2024-04-08,4536,議借,27,0.02,192.5,2024-10-08,183
2024-04-17,4536,議借,180,0.4,186.0,2024-10-17,183
2024-04-30,4536,議借,39,2.85,197.0,2024-10-30,183
2024-05-16,4536,議借,14,3.0,208.5,2024-11-15,183
2024-05-16,4536,議借,17,3.0,208.5,2024-11-15,183
2024-05-16,4536,議借,9,3.0,208.5,2024-11-15,183
2024-05-17,4536,議借,11,0.05,207.0,2024-11-15,182
2024-05-17,4536,議借,348,0.25,207.0,2024-11-15,182
2024-05-29,4536,議借,16,7.25,203.5,2024-11-29,184
2024-05-30,4536,議借,71,0.02,200.5,2024-11-29,183
2024-06-06,4536,議借,229,0.4,200.5,2024-12-06,183
2024-06-11,4536,議借,15,7.0,201.5,2024-12-11,183
2024-06-11,4536,議借,20,7.0,201.5,2024-12-11,183
2024-06-12,4536,議借,326,0.36,205.0,2024-12-12,183
2024-06-12,4536,議借,167,0.65,205.0,2024-12-12,183
2024-06-27,4536,議借,31,0.02,200.5,2024-12-27,183
2024-06-28,4536,議借,312,0.25,200.5,2024-12-27,182
2024-07-03,4536,議借,231,5.0,200.0,2025-01-03,184
2024-07-03,4536,議借,19,7.0,200.0,2025-01-03,184
